SN505,SN508,SN515,SN517,SN521,SN528,SN529,SN531,SN534,SN553,SN575,SN598,SN579,SN601,SN655,SN667,SN674,SN677,SN683,SN735,SN747,SN753,SN756,SN758,SN767,SN787,SN788,SN799,SN804,SN810,SN812,SN820,GeneID,Drug
-0.949584083,2.332305602,0,0,0.366058028,-0.068607696,0.395230967,0,1.372286963,0,0,0,0.631878959,0.392322466,0.222526276,0.286215711,0,1.494893064,-0.761045967,0,0,-0.526865322,0.248144091,0,0,0,0,0,0,0,0,0.395777429,ENSG00000153253,PRILOCAINE
-0.018857293,0,0.016316323,-0.071981451,0.053885485,0.023993839,0.272703876,0.003321695,0.136424777,0,-0.030069478,-0.029548223,0,0,-0.01118318,0.819197462,0,-0.755815399,-0.075631598,0.080239358,0.181390921,0,0.023201714,2.751474392,0.339356419,-0.014194545,0,0,0,0,0,0.115343285,ENSG00000131759,NRX195183
0.389493771,0.292967978,0.09433357,0,0,0,0,0,0.123792374,0,0,0.301095543,0.131153679,0.274180087,0,-0.150547772,0,0.334222003,0,-0.132464824,0,0.041739208,0,0.602191087,0,0,0,0,0.032918859,-0.026174189,0,0.749396559,ENSG00000095303,TOLMETIN
0,0.727989841,0.147155412,0.259669885,0,0.306805205,-0.677783645,0.016226927,0.317249478,0.590496751,0.11522652,-0.451855763,-0.454465671,1.165433283,0.656497332,0,-0.795456387,0,0.084038137,0.592296387,-0.016872012,1.825374699,0.607444786,-0.552268155,-0.672642434,0.019322622,-0.041806876,0.310564591,2.141368147,-0.181475596,0.564046553,-0.09118613,ENSG00000073756,TOLMETIN
-0.097681396,0,0.185349127,0.125527717,0,0,0,0.614044558,0.188859274,0,0,0,0.350115168,0,0,0,0,0,0,0,0,0,-0.168180928,0,0,0.339145977,0,0,0.93837144,0,0,0,ENSG00000171298,DUVOGLUSTAT
-0.302571237,1.434776202,0,0,0.356890099,0.492416621,2.353213654,0.831433303,1.366353368,0,0,-2.353213654,0.036015146,0.59622977,0.404717748,-1.224031314,0,0.017684254,0.300437537,0.294722595,0.631663022,0,1.275612855,2.353213654,0,0.771079243,1.426795051,0.888803021,0.611375976,0.360552643,0.541969752,0,ENSG00000112742,BAY-1161909
0,0,0.936950127,0,0,0,0,0.497843858,0.284271549,0.284271549,0,0,0,0,0,0,0,0,0.202963601,0,0.568543098,0,0.20016462,-0.284271549,0.284271549,0,0.232508898,0,0,0,0,0,ENSG00000170214,DIPIVEFRIN
0.389493771,0.292967978,0.09433357,0,0,0,0,0,0.123792374,0,0,0.301095543,0.131153679,0.274180087,0,-0.150547772,0,0.334222003,0,-0.132464824,0,0.041739208,0,0.602191087,0,0,0,0,0.032918859,-0.026174189,0,0.749396559,ENSG00000095303,ALOXIPRIN
0,0.727989841,0.147155412,0.259669885,0,0.306805205,-0.677783645,0.016226927,0.317249478,0.590496751,0.11522652,-0.451855763,-0.454465671,1.165433283,0.656497332,0,-0.795456387,0,0.084038137,0.592296387,-0.016872012,1.825374699,0.607444786,-0.552268155,-0.672642434,0.019322622,-0.041806876,0.310564591,2.141368147,-0.181475596,0.564046553,-0.09118613,ENSG00000073756,ALOXIPRIN
0.389493771,0.292967978,0.09433357,0,0,0,0,0,0.123792374,0,0,0.301095543,0.131153679,0.274180087,0,-0.150547772,0,0.334222003,0,-0.132464824,0,0.041739208,0,0.602191087,0,0,0,0,0.032918859,-0.026174189,0,0.749396559,ENSG00000095303,OXYPHENBUTAZONE
0,0.727989841,0.147155412,0.259669885,0,0.306805205,-0.677783645,0.016226927,0.317249478,0.590496751,0.11522652,-0.451855763,-0.454465671,1.165433283,0.656497332,0,-0.795456387,0,0.084038137,0.592296387,-0.016872012,1.825374699,0.607444786,-0.552268155,-0.672642434,0.019322622,-0.041806876,0.310564591,2.141368147,-0.181475596,0.564046553,-0.09118613,ENSG00000073756,OXYPHENBUTAZONE
0,0,0,0,0,0,0,0.588963124,0,0,0,0,0,0,0,0,0,-0.284233749,0,0,0,0,0,3.027822078,0,0,0,0,0,0.469829112,0,0,ENSG00000108443,LY-2584702
0,-0.76642814,-0.410590264,-0.599586831,0,-0.022042532,-0.846097136,-0.224614083,0.172235263,0.354733199,-0.015677691,-0.634572852,0.640603426,1.377979808,0.926085764,0.035254047,0.258237194,0,0.376081078,0.357055811,0.150296639,0.517021242,0.508232936,-0.599318804,-0.1365442,0.003658582,0.91660523,0.524558292,3.10620359,0.63607643,0.179033993,-0.107217982,ENSG00000171608,INCB-40093
-1.202645375,-0.200210563,0.723698207,0,0,0.01543579,0.687225928,0.294205481,0,0,0,-1.030838893,0,0,0,-1.116742134,0,-0.687225928,0,0,0,0.24933368,0,1.374451857,0,0,0.079996492,-0.005952015,0.087469042,0.034514063,0,0.012178102,ENSG00000096968,AC-430
0,0.197069689,0.476865255,0,0.10703119,0.476865255,0,0.288259457,0.325064683,0.238432628,0.357648941,0,0,0,-0.027767837,0,0.202777377,0,0,0.476865255,0,0.156856173,0,-0.238432628,0.237065346,0,0.394066165,0,1.142081591,0,0,1.572706777,ENSG00000128052,OSI-632
-0.837824887,0.700913208,0,0,0,0,0.837824887,0,0.185524072,0.348830174,0,0,0,0,0,0.372017693,0,0.14088131,0,0,0.177224057,0,0.432419719,0,0,0,0.358237326,0.148874022,-0.054167649,0,0,0,ENSG00000171094,ENSARTINIB
-0.062272084,0.084667915,0.015172212,-0.023560579,-0.00214952,0.070342497,0.052065896,-0.005659588,0.034638604,-0.004547007,-0.082485286,-0.09321815,0,-0.00448087,0.016339196,0.291469511,0.037776244,0.013196297,0.069034012,-0.006439194,0.036553611,0.149690785,0.106713616,1.651752445,-0.013394474,0,0.061411541,0.011561987,-0.000893976,0.187661694,-0.027884075,0.415345448,ENSG00000113580,PREDNISONE
0,0,0,0,0,0.262320534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909443704,0,2.2781779,0,0,0,0,0,0,0.894839313,0,0,0,ENSG00000151617,DARUSENTAN
0.198715396,0,0,1.547236399,0,0,0,0,0,0,0,0,0,0,0,0.236064891,0,0.273746056,0,0,0,0,0,0,0,0,0,0.990971711,0,0,0,0,ENSG00000136160,DARUSENTAN
0,0,0.958351498,0,0,0,0,0,0,0.958351498,-0.648131557,0,0.983937976,0,0,0,1.039490322,0,0,0,0,0,0,0,0,0,0,0,2.760842216,0,0,0,ENSG00000101470,TIRASEMTIV
0,0,-0.093488021,0,0,0,0.440932386,-0.015898338,0.856527814,0,0,0.081384172,0.197990003,0,0,0,0,-0.15963719,0,1.270139232,0.203765364,0,0,0,0,0,1.240191972,0.091170453,1.381243847,0.19466822,0.222445,-0.302541227,ENSG00000055118,SOTALOL
0,3.342800723,0,0,0,0,0,0,0,0,0,0,0,0,-0.036194278,0,0,0,0,0,0,0.148159681,0,0,0,0,0,0,0,0,0,0,ENSG00000135446,RIBOCICLIB
0,0.149890617,-0.073430017,-0.01583546,0,0.133232672,0.636906406,0.060483454,0.21096354,0,0.634498144,0,0,0,0.168648714,-0.03082689,0.168350607,0.096665564,0.646110778,0.025471209,0.107402459,0,0.322451355,0.28369295,0.097888357,0,-0.097281381,0,0,0,0.438442668,-0.020378767,ENSG00000105810,RIBOCICLIB
-2.084284006,0,0,0,0,-0.170989612,0,0,0,0,-0.060522299,-2.084284006,0,0,-0.154503971,1.710308992,0,0,-0.762596075,0,0,0.402838937,0,0,-0.34478647,0,0,0,0.264370276,0,0,0.369840862,ENSG00000186951,IMIGLITAZAR
-0.056693155,0.396852088,0.184252755,0.212599333,-0.014173289,0.193421493,-0.311812355,0.36850551,-0.246354845,-0.423448696,0.1275596,-0.212599333,1.800704356,0.505346377,0.411025377,0.014173289,0.226772622,-0.056693155,-0.064271818,0.046729028,0.240945911,0.067977983,0.354332221,-0.283465777,0.297639066,0.113386311,0.382678799,-0.404497747,1.916875163,-0.226772622,0.100603151,0.02471374,ENSG00000132170,IMIGLITAZAR
-0.6893289,-0.6893289,0,0,-0.023394203,-0.290129435,0,0.525654542,0,-0.572362793,0,0,-0.652980247,0,0.6893289,0,-0.6893289,-0.6893289,0.559389664,0,0,0,0.6893289,0,0.6893289,0,0,0,1.277237292,-0.117910583,-2.433331555,0.137388354,ENSG00000183454,APIMOSTINEL
0,0.425686376,0,0,0.105765673,0.21935785,0,0.498950113,0.335865083,0,0,0,-0.178003463,0,0,4.524726586,0.627995481,-0.249475057,0,-0.216661736,-0.249475057,0,0.498950113,0.249475057,-0.343578188,0,0,0.263934214,0,0,0,0,ENSG00000176884,APIMOSTINEL
0.286517604,0.193442416,0,0,0,0.027752853,1.010434063,0.711244639,0.031249606,0.300639999,0.287713065,-0.288695446,0.23178326,0,0,-0.213092049,-0.270355118,0.577390893,1.483969594,0,0,0,1.407093736,0.144347723,0,0,0.268853509,0.305888408,-0.074944062,0,0,-0.060085101,ENSG00000138823,LOMITAPIDE
0,0.627968469,-0.1102068,-0.020457044,0.113282717,0,-0.066594348,0,-0.011958333,0,-0.046403924,-0.000897601,0,0,0.088194613,0,0.152017538,0,-0.010733679,0.064045482,0.82052002,-0.046344549,0.143138918,-0.901934003,0,-0.013796415,0.039989942,0,0.041081307,0.154226072,-0.006208457,0.063134836,ENSG00000171848,HYDROXYUREA
0.260286158,0.158661062,0.06979752,0,0,0.148829662,0,-0.028194287,-0.01676512,0.10737415,-0.065528648,-0.120642695,0.009332137,0.061332468,0.098556595,-0.144916853,0,0.011106441,0.090250677,0.026780858,0.06360641,0.076653391,0.060826633,0.48257078,0.148521287,0,-0.282667203,0.117501251,0,0.197806199,-0.00544079,0.158281897,ENSG00000169083,TESTOSTERONE PROPIONATE
0.678585763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.482340783,0,-1.482340783,0,0,0,0,0.853871545,0,0,0,0,1.243994509,0.37458964,0,0,0,ENSG00000198838,DANTROLENE
-0.226920898,0,0,0,0,0,0.453841795,0,0.496565156,0,0.098370602,0,0,0,0,0,0,0,0,-0.171959193,0,0,0.162057022,0.680762693,-0.657691913,0,0,0,0,-0.226920898,-0.208480653,0,ENSG00000196218,DANTROLENE
0,0,0.726374383,0,0,0.663418042,3.545350505,0,0,0,0,0,0,0,0,0,0,0,0,0.156816588,0,0.906097231,0,0,0,0,0,0,0,0.463342633,0.179343572,0.497822891,ENSG00000186318,ELENBECESTAT
0,0.345212478,0.055228552,0.172606239,0,0,-0.313829525,0.37659543,0.298138049,0.345212478,-0.016986376,-0.235372144,4.629293226,-0.25106362,0.223050157,0.015691476,0.282446573,0,0.298138049,0.360903954,0.156914763,-0.37659543,0.360903954,-0.219680668,0.220615738,0.056590603,-0.047639876,0.033717413,2.529137744,-0.137951594,0.017526698,0.020195562,ENSG00000000938,ILORASERTIB
-0.204533164,-0.11404382,-0.026578477,0,0.055141596,0,1.349109011,0,0,-0.087088575,0.215991205,0.06478126,0.412541367,0.104001602,-0.027879034,-0.268907082,0,1.489471334,-0.22503166,-0.151836267,0,0,-0.016596016,0.543018587,0,0.184717723,0,0,0,0.088704385,-0.007629075,0.005960231,ENSG00000134853,ILORASERTIB
0,0,0,0,0,1.047758105,2.728254973,0.539921343,0.195923845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.728254973,0,0,0,0,0,0,0,0,ENSG00000176105,ILORASERTIB
0.411255705,2.174496382,0,0.04052467,0.45799638,0.381952302,-0.249256002,0.560251385,0.41108103,0,0,0,0.066262787,0.544657021,0.579317432,-0.703569116,0,-0.295950629,0.211929871,0.959736317,0.729075419,-0.173336735,1.239796661,4.004093298,0,0.23030479,0.963724902,0.410440996,0.866519531,0.913263908,0.516769056,0,ENSG00000087586,ILORASERTIB
-0.008641452,2.061844491,0,0,0.182757346,0.28632878,2.419082345,0.295140939,0.237710197,0,0,-0.192833928,-0.068216897,0.412233295,0.711496338,-2.419082345,0,1.4857289,0.410167285,1.00895721,0.748032714,0,0.655492431,2.419082345,0,0.868606229,0.999500292,0.268465058,0.653425889,0.358181962,0.720786254,0,ENSG00000178999,ILORASERTIB
0,0.197069689,0.476865255,0,0.10703119,0.476865255,0,0.288259457,0.325064683,0.238432628,0.357648941,0,0,0,-0.027767837,0,0.202777377,0,0,0.476865255,0,0.156856173,0,-0.238432628,0.237065346,0,0.394066165,0,1.142081591,0,0,1.572706777,ENSG00000128052,ILORASERTIB
-0.483533881,0.491735128,0.027155381,-0.242919696,0,0.011227597,-0.207228806,0.125723595,-0.1222482,0.450500557,0.023854854,0.299221776,0.603095221,-0.018629428,-0.778005862,0.576698322,0.12139552,-0.241766941,-0.263139621,-0.075524416,0.088805507,-0.185970706,-0.099055412,0.172690672,-0.476010932,0.103863252,0.573337499,0.337711318,0.658169209,0.197506868,0.446768759,0,ENSG00000254087,ILORASERTIB
0,0.269049931,-0.042355602,0.661303383,0.552195366,-0.273601611,0,0.033905987,-0.068823166,0.467445961,0.063284918,0.696643428,0.089597261,0,0.165425565,0,0.01530106,-0.108790195,0,0.053322474,-0.086744489,0.057193386,-0.036288313,0,0.020589675,0.309526067,0.197073754,0,0.010467543,0.376589833,0,0.685393728,ENSG00000113721,ILORASERTIB
0,0,0,0,0,0,0,0,0,0,0,0,1.08941187,0.701144595,0,0,0,0.506779413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000197122,ILORASERTIB
0.125903344,0.003661314,0,0.016963959,0.03293715,0,0.670626653,0,0.026076493,0,0,0.180655031,0,0.024275213,0.040507407,0.07879801,0,0.639222965,0,0,-0.014070046,0,0,4.420894985,0,0,0.465093071,0.175853503,0.066516486,0.085208249,0,0,ENSG00000010810,ILORASERTIB
-0.017681658,0,0.030620822,-0.036464425,0,0.138064847,2.266913451,0.171906578,0,-0.010206609,0,0.944547271,0,0,-0.019716787,0.057500871,0,0.158978056,0,0,0,0.109693433,0.104373639,1.32236618,0,0,0.053817028,0,0.118768728,0.002867935,0,0.256360875,ENSG00000135766,ENARODUSTAT
0,0,0.143036596,0,0,0,0.11721094,1.020861009,0,0.341480744,0,0,0,0.072238897,0,0,0.784682686,0,0,-0.144498008,0,0.341737898,0.012178874,0,1.653575065,0,0.021458222,0,0.742389494,0.315900695,0,0.053732705,ENSG00000176014,LADIRATUZUMAB VEDOTIN
0,-0.395425643,0.923904407,0,0.395425643,0,0,0.10756678,0.790851285,0,0.395425643,0,0.871939985,0,-0.110581248,0,-0.07674546,0,0,0,-0.468971645,0.395425643,0,-0.790851285,0.790851285,0.35895172,0.790851285,0.790851285,0.052345637,0.395425643,-0.720864695,0.161196003,ENSG00000101162,LADIRATUZUMAB VEDOTIN
-0.054362436,0,0,0.179869684,0,0,-0.230323637,-0.058226964,0,0,0.541080301,-0.139242942,0.603195718,0,0,0.147461126,0,0.10666051,0.121231194,0,0,-0.106953616,-0.046353912,1.699098007,0,0,0,0,0.272043294,0,-0.041309139,0,ENSG00000137267,LADIRATUZUMAB VEDOTIN
-0.120547215,0,-0.043674063,0,-0.026499502,0,0.347030715,0,0,0.342247583,0.947444749,0.038070893,0.318290079,-0.003189383,0.007784108,0.189107949,0,0.471251323,-0.145092102,-0.094830283,0,0,0.109779576,4.23444718,0,-0.035040227,0,0,0,0.003573183,0,-0.067145305,ENSG00000258947,LADIRATUZUMAB VEDOTIN
0,-0.76642814,-0.410590264,-0.599586831,0,-0.022042532,-0.846097136,-0.224614083,0.172235263,0.354733199,-0.015677691,-0.634572852,0.640603426,1.377979808,0.926085764,0.035254047,0.258237194,0,0.376081078,0.357055811,0.150296639,0.517021242,0.508232936,-0.599318804,-0.1365442,0.003658582,0.91660523,0.524558292,3.10620359,0.63607643,0.179033993,-0.107217982,ENSG00000171608,IDELALISIB
0,-0.008216931,0,0,0,0,0.022428638,0.162822055,2.000362726,0,0.138211315,-0.040644154,0,0,0.069119792,0.264439646,0.390790503,0.268171398,0.030512142,0,0,0,0,0,0,0,1.464042648,0.072203533,0.072220302,0,0.102356136,0,ENSG00000120889,TIGATUZUMAB
0.108926987,1.163935915,-0.00808637,0,0,0,0,0,0.765839132,0,0,-0.476305936,0,0,0,0,0.243301329,0,1.011456545,0,0,-0.05298992,0.863135713,0.793843228,0,0.401837784,0,0,0,0,0,0,ENSG00000197635,LINAGLIPTIN
0,0,0.37856418,0,0,0.598682953,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60520734,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000157404,AMG-191
1.051256768,0.960709101,0,-0.194245116,0,0,1.580628022,0,0,0,0,0,0,0,0,1.673125339,0,0,0,0,0,0,0,1.580628022,0,0,0,0.036610893,0,0,0,0,ENSG00000109339,BENTAMAPIMOD
-0.204533164,-0.11404382,-0.026578477,0,0.055141596,0,1.349109011,0,0,-0.087088575,0.215991205,0.06478126,0.412541367,0.104001602,-0.027879034,-0.268907082,0,1.489471334,-0.22503166,-0.151836267,0,0,-0.016596016,0.543018587,0,0.184717723,0,0,0,0.088704385,-0.007629075,0.005960231,ENSG00000134853,DOVITINIB
0,0.197069689,0.476865255,0,0.10703119,0.476865255,0,0.288259457,0.325064683,0.238432628,0.357648941,0,0,0,-0.027767837,0,0.202777377,0,0,0.476865255,0,0.156856173,0,-0.238432628,0.237065346,0,0.394066165,0,1.142081591,0,0,1.572706777,ENSG00000128052,DOVITINIB
0,0.269049931,-0.042355602,0.661303383,0.552195366,-0.273601611,0,0.033905987,-0.068823166,0.467445961,0.063284918,0.696643428,0.089597261,0,0.165425565,0,0.01530106,-0.108790195,0,0.053322474,-0.086744489,0.057193386,-0.036288313,0,0.020589675,0.309526067,0.197073754,0,0.010467543,0.376589833,0,0.685393728,ENSG00000113721,DOVITINIB
0,0,0.37856418,0,0,0.598682953,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60520734,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000157404,DOVITINIB
1.431700517,0.042094076,0,0,0,0,0.003664842,0,0.089354789,0.260161998,0.04729771,-0.548110441,0,0.191494389,0.768215868,-0.100540004,0.157546811,1.008617412,-0.118956046,0,0.110446621,0.021230159,-0.031744374,0,0.517670919,0,0.520071556,0.611422264,0.548513954,0,-0.051221347,0,ENSG00000068078,DOVITINIB
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98857364,0,0,0,0,0,0,0,0,0,0.279271769,0,0,0,0,0,0,ENSG00000180720,SOFPIRONIUM
-0.127247071,0.707970711,0.997576279,0.195459161,0.002389491,0.028198348,0.603338373,-0.004589255,0.213433515,-0.114464025,-0.009018594,-0.948103158,0,-0.067750447,0.039022433,0.285973769,0.259049951,-0.775720766,0.594633335,0,0.011278197,1.103693343,0.546431444,1.508345934,0,0,0.208386246,0.02856385,0.02060627,0.012113677,0,0.834691412,ENSG00000196639,CYPROHEPTADINE
0,0,0,0,0,0,0,0,0,0.277187182,0,0,0,0,0,0,0,0.49553902,0,0,0,0.953535145,0,0,0,0,0,2.526647028,0,0,0,0,ENSG00000112964,SOMATROPIN
-0.129048703,0,0,0,0,0,3.228623665,0,0,0,0,0,0,0,0,0.866284395,0,0.088116605,0,0,0,0,0,3.228623665,0,0,0,0,0.361268632,0,0,0,ENSG00000113161,CERIVASTATIN
0.389493771,0.292967978,0.09433357,0,0,0,0,0,0.123792374,0,0,0.301095543,0.131153679,0.274180087,0,-0.150547772,0,0.334222003,0,-0.132464824,0,0.041739208,0,0.602191087,0,0,0,0,0.032918859,-0.026174189,0,0.749396559,ENSG00000095303,PIROXICAM
0,0.727989841,0.147155412,0.259669885,0,0.306805205,-0.677783645,0.016226927,0.317249478,0.590496751,0.11522652,-0.451855763,-0.454465671,1.165433283,0.656497332,0,-0.795456387,0,0.084038137,0.592296387,-0.016872012,1.825374699,0.607444786,-0.552268155,-0.672642434,0.019322622,-0.041806876,0.310564591,2.141368147,-0.181475596,0.564046553,-0.09118613,ENSG00000073756,PIROXICAM
0.615062528,0,0,0,0,0,0,0,0,0,0.632693583,1.715596749,0,0,0,0,0,0,0,0,0,0,0,4.604191822,0,0,0,0,0,0,0,0,ENSG00000136807,ZOTIRACICLIB
0.637409171,0,0,0,0,0,3.368611364,0.085591742,0,0.101742702,0,0,0,0,0,0,0,0.768538485,0,0,0,0,0.478028126,3.368611364,0,0,0,0,0.061298684,0,0,0,ENSG00000123374,ZOTIRACICLIB
-1.202645375,-0.200210563,0.723698207,0,0,0.01543579,0.687225928,0.294205481,0,0,0,-1.030838893,0,0,0,-1.116742134,0,-0.687225928,0,0,0,0.24933368,0,1.374451857,0,0,0.079996492,-0.005952015,0.087469042,0.034514063,0,0.012178102,ENSG00000096968,ZOTIRACICLIB
0,0.559457596,0,0,-0.019014646,0,-0.559457596,0.214486224,0,0.186485865,0,0,0,0,0.228709622,0,0,0,0,0,0,0,0,0,0.559457596,0,0.211350743,-0.28114545,1.416761923,0.186485865,0,0,ENSG00000143167,A33 131I
0,0,0.936950127,0,0,0,0,0.497843858,0.284271549,0.284271549,0,0,0,0,0,0,0,0,0.202963601,0,0.568543098,0,0.20016462,-0.284271549,0.284271549,0,0.232508898,0,0,0,0,0,ENSG00000170214,AVIPTADIL
0,0.246965084,0.170473594,0,0.19356362,-0.119628118,0,-0.379947476,0.028621719,-0.385272183,-0.706933616,0,0.003364488,0,0.364517063,0,-0.264808048,0.094760381,0,0.708995937,0,-0.10681843,0,-0.189520762,0.343086218,0,0.381908196,0.040370564,0.0002625,0.090819891,0,0.278986439,ENSG00000100311,PEGPLERANIB SODIUM
-2.084284006,0,0,0,0,-0.170989612,0,0,0,0,-0.060522299,-2.084284006,0,0,-0.154503971,1.710308992,0,0,-0.762596075,0,0,0.402838937,0,0,-0.34478647,0,0,0,0.264370276,0,0,0.369840862,ENSG00000186951,INDEGLITAZAR
0,0,0,0,0,0.445011555,-0.272158534,0,0.324693562,0,0.30403289,0.272158534,0.475227142,0,0,0,0,0.195600533,0,0,0,0,0,2.44942681,1.256398944,0,0,0.645350879,0.098808156,0.081036224,0,0,ENSG00000112033,INDEGLITAZAR
-0.056693155,0.396852088,0.184252755,0.212599333,-0.014173289,0.193421493,-0.311812355,0.36850551,-0.246354845,-0.423448696,0.1275596,-0.212599333,1.800704356,0.505346377,0.411025377,0.014173289,0.226772622,-0.056693155,-0.064271818,0.046729028,0.240945911,0.067977983,0.354332221,-0.283465777,0.297639066,0.113386311,0.382678799,-0.404497747,1.916875163,-0.226772622,0.100603151,0.02471374,ENSG00000132170,INDEGLITAZAR
-0.127247071,0.707970711,0.997576279,0.195459161,0.002389491,0.028198348,0.603338373,-0.004589255,0.213433515,-0.114464025,-0.009018594,-0.948103158,0,-0.067750447,0.039022433,0.285973769,0.259049951,-0.775720766,0.594633335,0,0.011278197,1.103693343,0.546431444,1.508345934,0,0,0.208386246,0.02856385,0.02060627,0.012113677,0,0.834691412,ENSG00000196639,TRIPROLIDINE
-0.031232256,0.43020561,-0.129841255,0,0,0.010670321,0.146500343,-0.192066733,0,0,0,0.097036547,0,0.181681142,0.011469862,0,0.02843325,-0.451582965,-0.003289053,0.341187872,0,1.683981002,0,0.155679757,0.011482797,0.26835971,0.14955061,-0.021150942,0,0,0,0,ENSG00000142192,ADUCANUMAB
0,0.559457596,0,0,-0.019014646,0,-0.559457596,0.214486224,0,0.186485865,0,0,0,0,0.228709622,0,0,0,0,0,0,0,0,0,0.559457596,0,0.211350743,-0.28114545,1.416761923,0.186485865,0,0,ENSG00000143167,KRN-330
-0.204533164,-0.11404382,-0.026578477,0,0.055141596,0,1.349109011,0,0,-0.087088575,0.215991205,0.06478126,0.412541367,0.104001602,-0.027879034,-0.268907082,0,1.489471334,-0.22503166,-0.151836267,0,0,-0.016596016,0.543018587,0,0.184717723,0,0,0,0.088704385,-0.007629075,0.005960231,ENSG00000134853,TAK-593
0,0.197069689,0.476865255,0,0.10703119,0.476865255,0,0.288259457,0.325064683,0.238432628,0.357648941,0,0,0,-0.027767837,0,0.202777377,0,0,0.476865255,0,0.156856173,0,-0.238432628,0.237065346,0,0.394066165,0,1.142081591,0,0,1.572706777,ENSG00000128052,TAK-593
0,0.269049931,-0.042355602,0.661303383,0.552195366,-0.273601611,0,0.033905987,-0.068823166,0.467445961,0.063284918,0.696643428,0.089597261,0,0.165425565,0,0.01530106,-0.108790195,0,0.053322474,-0.086744489,0.057193386,-0.036288313,0,0.020589675,0.309526067,0.197073754,0,0.010467543,0.376589833,0,0.685393728,ENSG00000113721,TAK-593
-0.817004576,1.761863638,0,0,0.641453298,0.930067327,2.407110536,0.567181967,1.841336016,0,0,-0.43951348,0.582589905,1.227201616,0.425670784,-1.475718369,0,0.260945649,0.494656301,0.76762867,0.253834193,0,0.828686368,2.407110536,0,0.342221686,0.842015711,0.419453411,0.850351694,0.490065408,0.980916858,0,ENSG00000138160,LITRONESIB
-0.05332963,0,0,0,0,0,3.203086179,0,0,0,0,0.432152256,0,0,0.091893174,-0.56081551,0,0,0,0,0,0,0,3.203086179,0,0,0,0,0,0,0,0,ENSG00000114200,RIVASTIGMINE
0.014493183,0,0,0,0,0.792312663,1.056987402,0,0.798356119,0,1.271743117,0,0,0.345086229,0.04443157,-1.056987402,0,0.610030319,0,-0.18674624,0,0,0,2.113974803,1.407592137,0,0,0,0,0,0,0,ENSG00000087085,RIVASTIGMINE
-0.127247071,0.707970711,0.997576279,0.195459161,0.002389491,0.028198348,0.603338373,-0.004589255,0.213433515,-0.114464025,-0.009018594,-0.948103158,0,-0.067750447,0.039022433,0.285973769,0.259049951,-0.775720766,0.594633335,0,0.011278197,1.103693343,0.546431444,1.508345934,0,0,0.208386246,0.02856385,0.02060627,0.012113677,0,0.834691412,ENSG00000196639,EPINASTINE
0,0,0,0,0,0,1.037935546,0,0,0,0,-0.168542594,0,0,0.624920829,0,0,-3.014394188,0,0,0,0,0,-0.794323466,0,0,0.38127623,0,0,0,0,0,ENSG00000167397,PHENPROCOUMON
0,0,0.143036596,0,0,0,0.11721094,1.020861009,0,0.341480744,0,0,0,0.072238897,0,0,0.784682686,0,0,-0.144498008,0,0.341737898,0.012178874,0,1.653575065,0,0.021458222,0,0.742389494,0.315900695,0,0.053732705,ENSG00000176014,ERIBULIN
0,-0.395425643,0.923904407,0,0.395425643,0,0,0.10756678,0.790851285,0,0.395425643,0,0.871939985,0,-0.110581248,0,-0.07674546,0,0,0,-0.468971645,0.395425643,0,-0.790851285,0.790851285,0.35895172,0.790851285,0.790851285,0.052345637,0.395425643,-0.720864695,0.161196003,ENSG00000101162,ERIBULIN
