,Regulon_ID,PCA_1Var,PCA_1VarNonRegulonGeneSet,PCA_1RandomVarAvg,NumGoodCalls,PCA_1RandomPVal,Diff_PCA_1VarRegulonVsNonRegulon,Diff_PCA_1VarRegulonVsAvgRand,PCA_1VarNonMemberGeneSet,PCA_1RandomVarAvgNonMember,NumGoodCallsNonMember,PCA_1RandomPValNonMember,Diff_PCA_1VarRegulonVsNonMember,Diff_PCA_1VarRegulonVsAvgRandNonMember
1083,1083,0.741732006,0.147516447,0.345618413,0,0.001996008,0.594215559,0.396113593,0.322564303,0.420311567,0,0.001996008,0.419167703,0.321420439
1084,1084,0.555119506,0.203625445,0.371132524,1,0.003992016,0.351494061,0.183986981,0.365270276,0.389456002,0,0.001996008,0.189849229,0.165663504
1085,1085,0.729683507,0.178548777,0.392605769,0,0.001996008,0.551134729,0.337077737,0.284312396,0.477953055,0,0.001996008,0.445371111,0.251730452
1086,1086,0.657346054,0.120055895,0.335629182,0,0.001996008,0.537290158,0.321716872,0.293841621,0.3762425,0,0.001996008,0.363504433,0.281103554
1087,1087,0.733099188,0.166575564,0.368456033,0,0.001996008,0.566523624,0.364643155,0.360003347,0.534248231,0,0.001996008,0.37309584,0.198850956
1088,1088,0.668690619,0.149691045,0.359791209,0,0.001996008,0.518999574,0.30889941,0.34042658,0.458163309,0,0.001996008,0.328264039,0.21052731
1089,1089,0.801398747,0.145045472,0.335076014,0,0.001996008,0.656353274,0.466322733,0.407938198,0.65913485,0,0.001996008,0.393460549,0.142263897
1090,1090,0.70357916,0.149696094,0.344970385,0,0.001996008,0.553883067,0.358608776,0.30009132,0.441153264,0,0.001996008,0.403487841,0.262425897
1091,1091,0.826568115,0.200027524,0.346535991,0,0.001996008,0.626540591,0.480032124,0.444968395,0.62847389,0,0.001996008,0.38159972,0.198094226
1092,1092,0.62981586,0.141118651,0.156116511,0,0.001996008,0.488697208,0.473699349,0.15482201,0.582986728,0,0.001996008,0.47499385,0.046829132
1093,1093,0.489714952,0.133814989,0.17846682,0,0.001996008,0.355899963,0.311248132,0.215600745,0.382826715,0,0.001996008,0.274114207,0.106888237
1094,1094,0.667461658,0.147670461,0.195066513,0,0.001996008,0.519791197,0.472395144,0.227862253,0.556147444,0,0.001996008,0.439599405,0.111314214
1095,1095,0.531946841,0.146457743,0.202077548,0,0.001996008,0.385489098,0.329869294,0.203429036,0.385142063,0,0.001996008,0.328517805,0.146804778
1096,1096,0.523826474,0.131896431,0.201245999,0,0.001996008,0.391930043,0.322580476,0.219388422,0.410416916,0,0.001996008,0.304438052,0.113409559
1097,1097,0.559143712,0.13149549,0.209437061,0,0.001996008,0.427648222,0.349706651,0.215394603,0.348160831,0,0.001996008,0.343749109,0.210982881
1098,1098,0.517110161,0.136257837,0.228225513,0,0.001996008,0.380852324,0.288884647,0.254262053,0.334469262,0,0.001996008,0.262848108,0.182640899
1099,1099,0.708841212,0.146216371,0.241592664,0,0.001996008,0.562624841,0.467248548,0.373948993,0.603564024,0,0.001996008,0.334892219,0.105277188
1100,1100,0.725951517,0.13983531,0.235290812,0,0.001996008,0.586116208,0.490660705,0.375788023,0.638828178,0,0.001996008,0.350163495,0.087123339
1101,1101,0.542562837,0.170768097,0.26766655,0,0.001996008,0.371794739,0.274896287,0.281942519,0.34238933,0,0.001996008,0.260620318,0.200173507
1102,1102,0.704694099,0.176293103,0.280198623,0,0.001996008,0.528400996,0.424495476,0.262885003,0.453270767,0,0.001996008,0.441809096,0.251423332
1103,1103,0.723290695,0.159697154,0.276517999,0,0.001996008,0.563593541,0.446772697,0.263279856,0.572908089,0,0.001996008,0.460010839,0.150382607
1104,1104,0.787650757,0.178048009,0.287653522,0,0.001996008,0.609602748,0.499997235,0.408792956,0.636608948,0,0.001996008,0.3788578,0.151041808
1105,1105,0.701041337,0.217562307,0.327604177,0,0.001996008,0.483479029,0.37343716,0.271798055,0.421846281,0,0.001996008,0.429243282,0.279195055
1106,1106,0.754318139,0.15550373,0.303161623,0,0.001996008,0.598814409,0.451156517,0.371509232,0.616497364,0,0.001996008,0.382808907,0.137820775
1107,1107,0.707026343,0.188595982,0.360820707,0,0.001996008,0.51843036,0.346205636,0.345021262,0.420556604,0,0.001996008,0.362005081,0.286469739
1108,1108,0.735349134,0.161034262,0.228295794,0,0.001996008,0.574314872,0.507053339,0.277978064,0.622835523,0,0.001996008,0.45737107,0.112513611
1109,1109,0.612759497,0.150373948,0.273437061,0,0.001996008,0.462385549,0.339322436,0.26452431,0.347709385,0,0.001996008,0.348235187,0.265050112
1110,1110,0.846671442,0.191349992,0.340844498,0,0.001996008,0.65532145,0.505826944,0.427022815,0.61755598,0,0.001996008,0.419648627,0.229115463
1111,1111,0.567358876,0.203857139,0.374777633,0,0.001996008,0.363501737,0.192581243,0.319981726,0.39182842,0,0.001996008,0.24737715,0.175530455
1112,1112,0.650164387,0.137487869,0.167179446,0,0.001996008,0.512676518,0.482984941,0.234856331,0.583274179,0,0.001996008,0.415308056,0.066890208
1113,1113,0.628394562,0.134090877,0.188339312,0,0.001996008,0.494303685,0.44005525,0.251663435,0.540349719,0,0.001996008,0.376731127,0.088044844
1114,1114,0.592519274,0.151849985,0.209339445,0,0.001996008,0.440669289,0.383179829,0.231728595,0.497111522,0,0.001996008,0.360790679,0.095407753
1115,1115,0.502878853,0.136283948,0.213651733,0,0.001996008,0.366594904,0.28922712,0.198162997,0.364236036,0,0.001996008,0.304715856,0.138642817
1116,1116,0.757542929,0.174215672,0.236693438,0,0.001996008,0.583327257,0.52084949,0.36838907,0.648507232,0,0.001996008,0.389153859,0.109035696
1117,1117,0.556919914,0.153942985,0.229543046,0,0.001996008,0.402976929,0.327376868,0.267831623,0.375338019,0,0.001996008,0.289088291,0.181581894
1118,1118,0.723128956,0.178569594,0.25062436,0,0.001996008,0.544559362,0.472504596,0.29699229,0.523037969,0,0.001996008,0.426136666,0.200090987
1119,1119,0.61476212,0.138843451,0.245897736,0,0.001996008,0.475918669,0.368864384,0.250492257,0.462335623,0,0.001996008,0.364269863,0.152426497
1120,1120,0.539191907,0.133349738,0.232347463,0,0.001996008,0.40584217,0.306844444,0.22753145,0.345745208,0,0.001996008,0.311660457,0.1934467
1121,1121,0.640086088,0.134536295,0.246458643,0,0.001996008,0.505549792,0.393627445,0.262913466,0.412224536,0,0.001996008,0.377172622,0.227861552
1122,1122,0.756146276,0.211422224,0.310292314,0,0.001996008,0.544724052,0.445853962,0.361587899,0.550416771,0,0.001996008,0.394558377,0.205729505
1123,1123,0.758469001,0.213707666,0.323273571,0,0.001996008,0.544761335,0.435195429,0.300657018,0.486352521,0,0.001996008,0.457811983,0.27211648
1124,1124,0.685743304,0.154880322,0.269707771,0,0.001996008,0.530862982,0.416035532,0.29832059,0.469099239,0,0.001996008,0.387422714,0.216644064
1125,1125,0.7423348,0.169517988,0.314860144,0,0.001996008,0.572816813,0.427474657,0.350020878,0.564240594,0,0.001996008,0.392313922,0.178094207
1126,1126,0.516626379,0.177642521,0.311596206,0,0.001996008,0.338983858,0.205030173,0.232520328,0.360411021,0,0.001996008,0.284106051,0.156215358
1127,1127,0.611084586,0.259484954,0.389731639,0,0.001996008,0.351599632,0.221352947,0.299327958,0.331617312,0,0.001996008,0.311756628,0.279467274
1128,1128,0.723490613,0.272556233,0.391203104,0,0.001996008,0.45093438,0.33228751,0.251661886,0.50460434,0,0.001996008,0.471828727,0.218886273
1129,1129,0.783205493,0.210926596,0.39045702,0,0.001996008,0.572278896,0.392748472,0.299648763,0.489479012,0,0.001996008,0.483556729,0.293726481
1130,1130,0.778655897,0.199358525,0.352733879,0,0.001996008,0.579297373,0.425922019,0.366496763,0.488933347,0,0.001996008,0.412159134,0.289722551
1131,1131,0.768114028,0.179646997,0.36130044,0,0.001996008,0.588467031,0.406813588,0.344724298,0.550516804,0,0.001996008,0.42338973,0.217597224
1132,1132,0.706403453,0.143500958,0.349778062,0,0.001996008,0.562902495,0.35662539,0.327308883,0.495074264,0,0.001996008,0.379094569,0.211329188
1133,1133,0.790753569,0.182179566,0.372503771,0,0.001996008,0.608574003,0.418249798,0.403047682,0.613059849,0,0.001996008,0.387705887,0.17769372
1134,1134,0.727760469,0.170089886,0.357910345,0,0.001996008,0.557670583,0.369850124,0.377826017,0.495957178,0,0.001996008,0.349934451,0.231803291
1135,1135,0.634341043,0.13683145,0.164352739,0,0.001996008,0.497509593,0.469988304,0.180373664,0.589723793,0,0.001996008,0.453967379,0.04461725
1136,1136,0.45761379,0.1803755,0.244745341,0,0.001996008,0.277238289,0.212868448,0.23121977,0.291801487,0,0.001996008,0.22639402,0.165812303
1137,1137,0.65612832,0.152602326,0.213026509,0,0.001996008,0.503525994,0.443101811,0.260582746,0.522013026,0,0.001996008,0.395545574,0.134115293
1138,1138,0.728849327,0.171137506,0.228997196,0,0.001996008,0.557711821,0.499852131,0.300307481,0.53741436,0,0.001996008,0.428541846,0.191434968
1139,1139,0.551381183,0.148894262,0.222030267,0,0.001996008,0.402486921,0.329350916,0.235647864,0.37330959,0,0.001996008,0.315733318,0.178071593
1140,1140,0.556843927,0.141661654,0.240898459,0,0.001996008,0.415182272,0.315945468,0.25781311,0.387953792,0,0.001996008,0.299030817,0.168890134
1141,1141,0.560018396,0.143519345,0.254446496,0,0.001996008,0.41649905,0.3055719,0.277539801,0.328603617,0,0.001996008,0.282478594,0.231414778
1142,1142,0.654223356,0.168231673,0.279979063,0,0.001996008,0.485991683,0.374244293,0.285218333,0.420272054,0,0.001996008,0.369005023,0.233951302
1143,1143,0.565061276,0.172386447,0.277817611,0,0.001996008,0.392674829,0.287243665,0.25391358,0.358616998,0,0.001996008,0.311147696,0.206444279
1144,1144,0.600846437,0.162923816,0.270238813,0,0.001996008,0.43792262,0.330607623,0.245911963,0.414274825,0,0.001996008,0.354934474,0.186571612
1145,1145,0.594375203,0.158497196,0.268410572,0,0.001996008,0.435878007,0.325964631,0.284744547,0.408884183,0,0.001996008,0.309630656,0.18549102
1146,1146,0.753134108,0.202767815,0.305851857,0,0.001996008,0.550366293,0.447282251,0.258021595,0.562337312,0,0.001996008,0.495112513,0.190796796
1147,1147,0.539467707,0.125565101,0.285079377,0,0.001996008,0.413902606,0.254388329,0.347193935,0.366690006,0,0.001996008,0.192273771,0.1727777
1148,1148,0.679537176,0.160266568,0.288678573,0,0.001996008,0.519270608,0.390858602,0.2893126,0.460626337,0,0.001996008,0.390224576,0.218910839
1149,1149,0.753074236,0.170224989,0.351799212,0,0.001996008,0.582849247,0.401275024,0.362023608,0.459843466,0,0.001996008,0.391050628,0.29323077
1150,1150,0.649730038,0.181345058,0.331016898,0,0.001996008,0.46838498,0.318713139,0.267121232,0.363878953,0,0.001996008,0.382608806,0.285851085
1151,1151,0.766848457,0.127018301,0.333202067,0,0.001996008,0.639830156,0.43364639,0.423182394,0.620689718,0,0.001996008,0.343666063,0.146158739
1152,1152,0.608199796,0.137894389,0.150293503,0,0.001996008,0.470305406,0.457906293,0.173607029,0.568282917,0,0.001996008,0.434592767,0.039916879
1153,1153,0.339971811,0.130191135,0.145278496,0,0.001996008,0.209780676,0.194693315,0.165375318,0.254912266,0,0.001996008,0.174596493,0.085059545
1154,1154,0.637957164,0.150963035,0.17003318,0,0.001996008,0.486994129,0.467923984,0.165943535,0.573109079,0,0.001996008,0.472013628,0.064848084
1155,1155,0.386944906,0.134216396,0.173217744,0,0.001996008,0.25272851,0.213727162,0.159993716,0.278804643,0,0.001996008,0.22695119,0.108140263
1156,1156,0.566841002,0.131588482,0.17973996,0,0.001996008,0.43525252,0.387101042,0.216437156,0.420893457,0,0.001996008,0.350403846,0.145947546
1157,1157,0.484338301,0.156798934,0.185746015,0,0.001996008,0.327539367,0.298592286,0.202795375,0.364598537,0,0.001996008,0.281542927,0.119739764
1158,1158,0.48748385,0.140744851,0.183962608,0,0.001996008,0.346738999,0.303521242,0.160330698,0.371686678,0,0.001996008,0.327153152,0.115797172
1159,1159,0.593592538,0.129150025,0.204715702,0,0.001996008,0.464442513,0.388876836,0.252465497,0.435063887,0,0.001996008,0.34112704,0.15852865
1160,1160,0.686488602,0.19587487,0.258820034,0,0.001996008,0.490613732,0.427668569,0.261883404,0.491622938,0,0.001996008,0.424605199,0.194865664
1161,1161,0.691718834,0.138081479,0.215902994,0,0.001996008,0.553637355,0.475815841,0.302340702,0.553079424,0,0.001996008,0.389378132,0.13863941
1162,1162,0.538377283,0.13912749,0.222670361,0,0.001996008,0.399249793,0.315706922,0.222425387,0.332681349,0,0.001996008,0.315951896,0.205695934
1163,1163,0.615678403,0.156154164,0.227347061,0,0.001996008,0.459524238,0.388331342,0.259684451,0.457692194,0,0.001996008,0.355993952,0.157986208
1164,1164,0.744157972,0.186728335,0.265034909,0,0.001996008,0.557429637,0.479123063,0.268012123,0.600018963,0,0.001996008,0.476145849,0.144139009
1165,1165,0.731650533,0.131796209,0.232263699,0,0.001996008,0.599854324,0.499386834,0.359506585,0.626564006,0,0.001996008,0.372143948,0.105086527
1166,1166,0.724317894,0.176417228,0.276480849,0,0.001996008,0.547900666,0.447837045,0.319683129,0.520906845,0,0.001996008,0.404634765,0.203411049
1167,1167,0.555099841,0.154788771,0.260548583,0,0.001996008,0.400311071,0.294551259,0.269603058,0.33053811,0,0.001996008,0.285496783,0.224561731
1168,1168,0.646502617,0.158911621,0.278232591,0,0.001996008,0.487590996,0.368270026,0.334628568,0.469504741,0,0.001996008,0.311874049,0.176997876
1169,1169,0.606749811,0.158458702,0.271907967,0,0.001996008,0.448291109,0.334841844,0.267006974,0.417934904,0,0.001996008,0.339742838,0.188814907
1170,1170,0.674318859,0.167202057,0.281745792,0,0.001996008,0.507116802,0.392573068,0.339743091,0.529895242,0,0.001996008,0.334575768,0.144423617
1171,1171,0.697906743,0.123091472,0.248779401,0,0.001996008,0.574815271,0.449127342,0.294534112,0.573682524,0,0.001996008,0.403372631,0.124224219
1172,1172,0.734914221,0.183903776,0.296459515,0,0.001996008,0.551010444,0.438454706,0.307882392,0.465616423,0,0.001996008,0.427031829,0.269297797
1173,1173,0.629415116,0.169227627,0.301912609,0,0.001996008,0.460187489,0.327502508,0.283063491,0.38955077,0,0.001996008,0.346351625,0.239864346
1174,1174,0.496608498,0.154785521,0.297376105,1,0.003992016,0.341822977,0.199232393,0.300739423,0.336355728,0,0.001996008,0.195869075,0.16025277
1175,1175,0.539784913,0.131735619,0.286109026,0,0.001996008,0.408049294,0.253675886,0.271373768,0.35102356,0,0.001996008,0.268411145,0.188761352
1176,1176,0.779478382,0.173368141,0.307325381,0,0.001996008,0.606110241,0.472153001,0.359541024,0.620078132,0,0.001996008,0.419937358,0.15940025
1177,1177,0.754457448,0.177580993,0.244820802,0,0.001996008,0.576876456,0.509636646,0.302741738,0.60344942,0,0.001996008,0.451715711,0.151008028
1178,1178,0.782455909,0.240956529,0.332605025,0,0.001996008,0.54149938,0.449850883,0.219082191,0.432419525,0,0.001996008,0.563373718,0.350036384
1179,1179,0.776110796,0.230082871,0.335970463,0,0.001996008,0.546027925,0.440140333,0.325975661,0.547817902,0,0.001996008,0.450135134,0.228292893
1180,1180,0.632540578,0.140462951,0.154457038,0,0.001996008,0.492077627,0.478083541,0.154995954,0.593032117,0,0.001996008,0.477544625,0.039508461
1181,1181,0.627955105,0.161774972,0.200208606,0,0.001996008,0.466180132,0.427746499,0.163476452,0.466997426,0,0.001996008,0.464478653,0.160957679
1182,1182,0.683313652,0.170410877,0.201630159,0,0.001996008,0.512902775,0.481683493,0.220911482,0.587247788,0,0.001996008,0.462402171,0.096065864
1183,1183,0.460515661,0.154809201,0.192943274,0,0.001996008,0.30570646,0.267572387,0.193883663,0.334986703,0,0.001996008,0.266631998,0.125528958
1184,1184,0.597709265,0.13944188,0.190418787,0,0.001996008,0.458267385,0.407290478,0.172918372,0.482067912,0,0.001996008,0.424790893,0.115641353
1185,1185,0.535848202,0.154066288,0.210678911,0,0.001996008,0.381781914,0.325169291,0.202071105,0.386220056,0,0.001996008,0.333777097,0.149628147
1186,1186,0.642169322,0.164307367,0.216624351,0,0.001996008,0.477861955,0.425544971,0.243729122,0.504422661,0,0.001996008,0.3984402,0.137746661
1187,1187,0.745181292,0.133399787,0.203087285,0,0.001996008,0.611781505,0.542094006,0.271478303,0.682701464,0,0.001996008,0.473702989,0.062479827
1188,1188,0.689416138,0.201174267,0.254227816,0,0.001996008,0.488241872,0.435188323,0.226482432,0.507201101,0,0.001996008,0.462933706,0.182215038
1189,1189,0.636658489,0.174166269,0.229075885,0,0.001996008,0.46249222,0.407582604,0.237046713,0.478175898,0,0.001996008,0.399611776,0.158482591
1190,1190,0.55396088,0.141488865,0.227231763,0,0.001996008,0.412472015,0.326729117,0.22474417,0.375167923,0,0.001996008,0.32921671,0.178792958
1191,1191,0.707969663,0.169336065,0.25917328,0,0.001996008,0.538633597,0.448796383,0.308000257,0.52020399,0,0.001996008,0.399969406,0.187765672
1192,1192,0.58046198,0.157654105,0.248760887,0,0.001996008,0.422807875,0.331701093,0.241289286,0.391910659,0,0.001996008,0.339172694,0.188551321
1193,1193,0.760843689,0.178712564,0.277048536,0,0.001996008,0.582131124,0.483795153,0.339443187,0.59160341,0,0.001996008,0.421400502,0.169240279
1194,1194,0.775442751,0.200684457,0.29147584,0,0.001996008,0.574758294,0.483966911,0.334447065,0.601067397,0,0.001996008,0.440995686,0.174375354
1195,1195,0.728682496,0.211632226,0.298514828,0,0.001996008,0.51705027,0.430167668,0.282947694,0.540144397,0,0.001996008,0.445734802,0.188538099
1196,1196,0.673087023,0.165117969,0.279756478,0,0.001996008,0.507969054,0.393330544,0.256828433,0.494757674,0,0.001996008,0.41625859,0.178329349
1197,1197,0.640377689,0.166407025,0.280781455,0,0.001996008,0.473970664,0.359596234,0.285270559,0.451909695,0,0.001996008,0.35510713,0.188467994
1198,1198,0.773106835,0.271520576,0.370592642,0,0.001996008,0.501586259,0.402514192,0.326732651,0.502663421,0,0.001996008,0.446374184,0.270443413
1199,1199,0.773333375,0.118869523,0.261171348,0,0.001996008,0.654463851,0.512162026,0.409982114,0.647527593,0,0.001996008,0.363351261,0.125805782
1200,1200,0.683032076,0.136946178,0.290202042,0,0.001996008,0.546085898,0.392830034,0.338089632,0.537394077,0,0.001996008,0.344942444,0.145637999
1201,1201,0.583246763,0.143730778,0.297531665,0,0.001996008,0.439515985,0.285715097,0.3131271,0.388871329,0,0.001996008,0.270119662,0.194375434
1202,1202,0.799797316,0.147847871,0.289050487,0,0.001996008,0.651949445,0.510746829,0.419055816,0.684009461,0,0.001996008,0.3807415,0.115787855
1203,1203,0.699025963,0.138862195,0.289433037,0,0.001996008,0.560163768,0.409592926,0.329617691,0.535174333,0,0.001996008,0.369408272,0.16385163
1204,1204,0.702400462,0.158471981,0.297506658,0,0.001996008,0.54392848,0.404893804,0.296774531,0.484731457,0,0.001996008,0.40562593,0.217669004
1205,1205,0.735723609,0.151992018,0.209974028,0,0.001996008,0.58373159,0.52574958,0.33020779,0.640804805,0,0.001996008,0.405515818,0.094918804
1206,1206,0.61106218,0.120401767,0.238286959,0,0.001996008,0.490660414,0.372775221,0.262105772,0.383368073,0,0.001996008,0.348956408,0.227694107
1207,1207,0.578668307,0.154335354,0.269044451,0,0.001996008,0.424332953,0.309623856,0.221776426,0.322336408,0,0.001996008,0.356891882,0.256331899
1208,1208,0.685709243,0.143235442,0.271385405,0,0.001996008,0.5424738,0.414323838,0.298639401,0.444896063,0,0.001996008,0.387069842,0.24081318
1209,1209,0.801728215,0.218959821,0.36079472,0,0.001996008,0.582768393,0.440933494,0.414272944,0.527219383,0,0.001996008,0.387455271,0.274508832
