,Regulon_ID,PCA_1VarRembrandt,PCA_1RandomPValRembrandt,PCA_1RandomPValNonMemberRembrandt,PCA_1VarFrench,PCA_1RandomPValFrench,PCA_1RandomPValNonMemberFrench,PCA_1VarIvyAtlas,PCA_1RandomPValIvyAtlas,PCA_1RandomPValNonMemberIvyAtlas,PCA_1VarGSE7696,PCA_1RandomPValGSE7696,PCA_1RandomPValNonMemberGSE7696,PCA_1Var,PCA_1RandomPVal,PCA_1RandomPValNonMember,Mutation,Regulator,RegMutation_Pval_allPatients,EigenGenePValAllPatients,EigenGene_tstat_allPatients,MutationRegulatorEdge,Fraction_of_edges_correctly_aligned,HRFrench,Cox-p-valueFrench,HRGSE7696,Cox-p-valueGSE7696,HRRembrandt,Cox-p-valueRembrandt,HR,p-value,SpearmanCorrelationEigenGene,SpearmanCorrelationPValEigenGene
6401,2827,0.559106711,0.001996008,0.001996008,0.532559508,0.001996008,0.001996008,0.586242396,0.001996008,0.001996008,0.522342037,0.001996008,0.001996008,0.619514359,0.001996008,0.001996008,SIGNALING_EVENTS_MEDIATED_BY_THE_HEDGEHOG_FAMILY,ENSG00000126456,0.026759872,0.002501832,3.172833659,1,1.0,6.963561108,3.32e-12,,,7.03460705,2e-12,3.23650309,0.001210039,0.560190267,6.63e-29
6402,2827,0.559106711,0.001996008,0.001996008,0.532559508,0.001996008,0.001996008,0.586242396,0.001996008,0.001996008,0.522342037,0.001996008,0.001996008,0.619514359,0.001996008,0.001996008,SUSD5_code_potential_somatic,ENSG00000126456,0.015607015,0.004735059,6.57067861,1,0.923076923,6.963561108,3.32e-12,,,7.03460705,2e-12,3.23650309,0.001210039,0.560190267,6.63e-29
6403,2827,0.559106711,0.001996008,0.001996008,0.532559508,0.001996008,0.001996008,0.586242396,0.001996008,0.001996008,0.522342037,0.001996008,0.001996008,0.619514359,0.001996008,0.001996008,THADA_code_potential_somatic,ENSG00000126456,0.014356799,0.009731067,-6.240950399,-1,1.0,6.963561108,3.32e-12,,,7.03460705,2e-12,3.23650309,0.001210039,0.560190267,6.63e-29
6404,2827,0.559106711,0.001996008,0.001996008,0.532559508,0.001996008,0.001996008,0.586242396,0.001996008,0.001996008,0.522342037,0.001996008,0.001996008,0.619514359,0.001996008,0.001996008,TP53_code_potential_somatic,ENSG00000126456,0.001182009,0.000614824,-3.496848176,-1,1.0,6.963561108,3.32e-12,,,7.03460705,2e-12,3.23650309,0.001210039,0.560190267,6.63e-29
6405,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,PDGFRA_code_potential_somatic,ENSG00000126456,0.04468186,0.029887864,-2.537700798,-1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6406,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,EGFR_code_potential_somatic,ENSG00000126456,0.000356037,0.000557351,3.522346586,1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6407,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,EGFR_DEPENDENT_ENDOTHELIN_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,ENSG00000126456,0.023471021,0.026341976,2.270624259,1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6408,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,IDH1_code_potential_somatic,ENSG00000126456,5.54e-10,2.12e-07,-8.270608887,-1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6409,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,A6B1_AND_A6B4_INTEGRIN_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ENSG00000126456,0.002524816,0.001975862,3.162737748,1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6410,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,AADACL4_code_potential_somatic,ENSG00000126456,0.014557898,0.042256604,-3.152930382,-1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6411,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,ABCA5_code_potential_somatic,ENSG00000126456,0.002720478,0.022848411,5.442918429,1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6412,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,ABCC5_code_potential_somatic,ENSG00000126456,0.002155566,0.000304588,-11.64877723,-1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6413,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,ADAMTS10_code_potential_somatic,ENSG00000126456,0.005140871,0.000262977,4.355507078,1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6414,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,ADCY9_code_potential_somatic,ENSG00000126456,0.014017387,0.014734379,-4.443630344,-1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6415,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,AHR_code_potential_somatic,ENSG00000126456,0.017063622,0.015434679,4.332071907,1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6416,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,AMPD1_code_potential_somatic,ENSG00000126456,0.041755859,0.012160704,5.459332378,1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6417,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,ANGPT4_code_potential_somatic,ENSG00000126456,0.030897169,0.039546826,2.930595373,1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6418,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,ARF6_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,ENSG00000126456,0.017418497,0.023908348,2.308939467,1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6419,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,ARHGEF16_code_potential_somatic,ENSG00000126456,0.032959421,0.006407473,7.299183798,1,0.5,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6420,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,ATRX_code_potential_somatic,ENSG00000126456,1.03e-05,8.84e-06,-6.375241035,-1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6421,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,BCAM_code_potential_somatic,ENSG00000126456,0.048817355,0.024934877,-5.18482831,-1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6422,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,BETA1_INTEGRIN_CELL_SURFACE_INTERACTIONS_PID_NCI_NATURE_nonsilent_somatic,ENSG00000126456,0.026919216,0.026693772,2.288261521,1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6423,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,BRCA1_code_potential_somatic,ENSG00000126456,0.024833846,0.000969454,-4.290652766,-1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6424,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,BRCA2_code_potential_somatic,ENSG00000126456,0.034901233,0.042564764,-4.377900641,-1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6425,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,C1orf177_code_potential_somatic,ENSG00000126456,0.006318405,0.000138487,-3.956359898,-1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6426,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,CHRM2_code_potential_somatic,ENSG00000126456,0.032777144,0.035063708,4.691165943,1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6427,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,CLCN7_code_potential_somatic,ENSG00000126456,0.02424039,0.027104507,-3.634430401,-1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6428,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,CLYBL_code_potential_somatic,ENSG00000126456,0.035665493,0.034182285,3.586265936,1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6429,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,CNTNAP3_code_potential_somatic,ENSG00000126456,1.98e-16,9.04e-31,15.11557235,1,0.8,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6430,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,CNTNAP5_code_potential_somatic,ENSG00000126456,0.007171284,0.003060273,6.230936171,1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6431,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,COL24A1_code_potential_somatic,ENSG00000126456,0.001157605,0.005464638,-4.891138472,-1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6432,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,CSMD3_code_potential_somatic,ENSG00000126456,0.007813104,0.000483711,6.148584028,1,0.5,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6433,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,DSG3_code_potential_somatic,ENSG00000126456,0.046269014,0.042552172,-2.625851122,-1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6434,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_PID_NCI_NATURE_nonsilent_somatic,ENSG00000126456,0.004615923,0.004311772,2.91580396,1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6435,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,EGF_RECEPTOR_SIGNALING_PATHWAY_PID_NCI_NATURE_nonsilent_somatic,ENSG00000126456,0.0019434,0.001498717,3.252709842,1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6436,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,ERBB_RECEPTOR_SIGNALING_NETWORK_PID_NCI_NATURE_nonsilent_somatic,ENSG00000126456,0.031040893,0.033452268,2.173157552,1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6437,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ENSG00000126456,0.001509003,0.001439111,3.261573557,1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6438,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,FAM123C_code_potential_somatic,ENSG00000126456,0.031260106,0.044467317,-2.497968494,-1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6439,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,FAM83B_code_potential_somatic,ENSG00000126456,0.002166649,0.027951205,5.088783104,1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6440,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,FBN3_code_potential_somatic,ENSG00000126456,0.042409136,0.043348256,2.367648275,1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6441,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,FGG_code_potential_somatic,ENSG00000126456,0.040789007,0.026477081,3.447327754,1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6442,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,IFN_GAMMA_PATHWAY_PID_NCI_NATURE_nonsilent_somatic,ENSG00000126456,0.037354789,0.014785517,2.516470391,1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6443,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,INTERNALIZATION_OF_ERBB1_PID_NCI_NATURE_nonsilent_somatic,ENSG00000126456,0.004587132,0.005205065,2.849376781,1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6444,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,KDELC2_code_potential_somatic,ENSG00000126456,0.014849083,0.001022552,6.677921795,1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6445,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,KLHL34_code_potential_somatic,ENSG00000126456,0.0140189,0.009593483,-7.1940413,-1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6446,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,KRTAP10-11_code_potential_somatic,ENSG00000126456,0.017049964,0.04267598,4.081244035,1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6447,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,LAMB1_code_potential_somatic,ENSG00000126456,0.036593781,0.026229062,5.326139968,1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6448,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,LPA_RECEPTOR_MEDIATED_EVENTS_PID_NCI_NATURE_nonsilent_somatic,ENSG00000126456,0.006386714,0.005967623,2.823309013,1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6449,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,LRBA_code_potential_somatic,ENSG00000126456,4.21e-09,7.18e-16,8.646655515,1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6450,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,LRRIQ1_code_potential_somatic,ENSG00000126456,0.031336562,0.032166226,2.694045878,1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6451,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,MAG_code_potential_somatic,ENSG00000126456,0.033793571,0.014063734,-5.001952784,-1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6452,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,MATN4_code_potential_somatic,ENSG00000126456,0.043997487,0.044260112,3.221781689,1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6453,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,MOCS3_code_potential_somatic,ENSG00000126456,0.003198727,0.016020088,6.155732163,1,0.5,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6454,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,MPP7_code_potential_somatic,ENSG00000126456,4.63e-05,0.000124288,-15.34593407,-1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
6455,2830,0.507834745,0.001996008,0.001996008,0.555984472,0.001996008,0.001996008,0.508616236,0.001996008,0.001996008,0.662903448,0.001996008,0.001996008,0.48892697,0.001996008,0.001996008,NOX3_code_potential_somatic,ENSG00000126456,0.005621966,0.011380966,4.093305123,1,1.0,8.743237571,2.27e-18,,,7.086021494,1.38e-12,2.799278462,0.005121695,0.739883878,3.54e-25
