Regulon_ID,PCA_1VarIvyAtlas,PCA_1VarNonRegulonGeneSet,PCA_1RandomVarAvg,NumGoodCalls,PCA_1RandomPValIvyAtlas,Diff_PCA_1VarRegulonVsNonRegulon,Diff_PCA_1VarRegulonVsAvgRand,PCA_1VarNonMemberGeneSet,PCA_1RandomVarAvgNonMember,NumGoodCallsNonMember,PCA_1RandomPValNonMemberIvyAtlas,Diff_PCA_1VarRegulonVsNonMember,Diff_PCA_1VarRegulonVsAvgRandNonMember
187,0.769515339,0.329236402,0.433771295,0,0.001996008,0.440278937,0.335744044,0.357273636,0.523165844,0,0.001996008,0.412241704,0.246349495
188,0.816587936,0.39643836,0.482051356,0,0.001996008,0.420149576,0.33453658,0.356428276,0.496987156,0,0.001996008,0.460159659,0.31960078
189,0.802637615,0.247870156,0.4072775,0,0.001996008,0.554767459,0.395360115,0.325657188,0.451294872,0,0.001996008,0.476980427,0.351342743
190,0.489410124,0.214494326,0.228499084,0,0.001996008,0.274915798,0.26091104,0.225195357,0.430195738,0,0.001996008,0.264214767,0.059214386
191,0.651312599,0.247271581,0.302810925,0,0.001996008,0.404041018,0.348501674,0.276240688,0.478119434,0,0.001996008,0.375071911,0.173193165
192,0.693909996,0.274246534,0.353222668,0,0.001996008,0.419663462,0.340687328,0.247136949,0.461075269,0,0.001996008,0.446773047,0.232834727
193,0.575781193,0.139771552,0.27045804,0,0.001996008,0.436009641,0.305323153,0.245273358,0.378976879,0,0.001996008,0.330507835,0.196804314
194,0.528240205,0.204725626,0.304348241,0,0.001996008,0.323514579,0.223891964,0.256352546,0.360155739,0,0.001996008,0.271887659,0.168084466
195,0.53694022,0.158222034,0.315464053,0,0.001996008,0.378718186,0.221476167,0.273956904,0.345807707,1,0.003992016,0.262983316,0.191132514
196,0.825410005,0.300859792,0.420576911,0,0.001996008,0.524550213,0.404833094,0.368122412,0.615689927,0,0.001996008,0.457287593,0.209720078
197,0.745810439,0.226651674,0.3851992,0,0.001996008,0.519158765,0.360611239,0.42936979,0.635950535,0,0.001996008,0.316440649,0.109859904
198,0.672922378,0.237815802,0.418824884,1,0.003992016,0.435106576,0.254097494,0.340189306,0.384885347,0,0.001996008,0.332733072,0.28803703
199,0.745632085,0.306425316,0.443278435,0,0.001996008,0.439206769,0.30235365,0.355812629,0.533760504,0,0.001996008,0.389819456,0.211871582
200,0.642650167,0.148004376,0.369391712,0,0.001996008,0.494645791,0.273258456,0.305738911,0.392049581,0,0.001996008,0.336911256,0.250600586
201,0.765803924,0.309862542,0.44465016,0,0.001996008,0.455941382,0.321153763,0.300983294,0.509602052,0,0.001996008,0.46482063,0.256201871
202,0.532156868,0.202691464,0.212346608,0,0.001996008,0.329465405,0.31981026,0.23315687,0.495708946,0,0.001996008,0.298999999,0.036447922
203,0.642710839,0.232507876,0.268748655,0,0.001996008,0.410202963,0.373962184,0.22813181,0.548757746,0,0.001996008,0.414579029,0.093953093
204,0.447560706,0.203246393,0.268572215,1,0.003992016,0.244314313,0.178988491,0.215286627,0.312310557,0,0.001996008,0.232274079,0.135250149
205,0.722813024,0.213750173,0.27749226,0,0.001996008,0.509062851,0.445320764,0.244688266,0.541451869,0,0.001996008,0.478124758,0.181361155
206,0.474766223,0.180761062,0.294227607,1,0.003992016,0.29400516,0.180538616,0.259721341,0.330367792,2,0.005988024,0.215044881,0.14439843
207,0.569690993,0.168291632,0.28775374,1,0.003992016,0.401399361,0.281937252,0.279198719,0.407004781,0,0.001996008,0.290492274,0.162686212
208,0.355291021,0.135682546,0.322274434,115,0.231536926,0.219608474,0.033016587,0.272000216,0.314766914,83,0.167664671,0.083290805,0.040524106
209,0.778461487,0.23583368,0.340370998,0,0.001996008,0.542627808,0.43809049,0.365549645,0.666652097,0,0.001996008,0.412911843,0.11180939
210,0.816624984,0.254752871,0.391842108,0,0.001996008,0.561872114,0.424782876,0.426131622,0.584359131,0,0.001996008,0.390493363,0.232265853
211,0.720648283,0.334651225,0.447873516,0,0.001996008,0.385997057,0.272774767,0.334128184,0.456717906,0,0.001996008,0.386520099,0.263930376
212,0.530360201,0.204539583,0.21839064,0,0.001996008,0.325820618,0.31196956,0.22945017,0.488773194,0,0.001996008,0.300910031,0.041587007
213,0.708209114,0.236528711,0.282489428,0,0.001996008,0.471680404,0.425719686,0.277426086,0.588611197,0,0.001996008,0.430783028,0.119597917
214,0.391669663,0.16792608,0.255801753,0,0.001996008,0.223743583,0.13586791,0.205613677,0.24748489,0,0.001996008,0.186055986,0.144184774
215,0.588421016,0.273470514,0.329484067,0,0.001996008,0.314950503,0.258936949,0.243086872,0.36981143,0,0.001996008,0.345334144,0.218609586
216,0.834184985,0.230093705,0.326615944,0,0.001996008,0.60409128,0.50756904,0.325537859,0.711003345,0,0.001996008,0.508647125,0.12318164
217,0.735180869,0.198772478,0.310340813,0,0.001996008,0.536408391,0.424840056,0.326432082,0.498362765,0,0.001996008,0.408748788,0.236818105
218,0.584465282,0.233040224,0.349976404,1,0.003992016,0.351425058,0.234488878,0.320627722,0.404409995,0,0.001996008,0.26383756,0.180055287
219,0.689942927,0.206525646,0.391343933,0,0.001996008,0.483417281,0.298598994,0.369075297,0.494379753,0,0.001996008,0.32086763,0.195563174
220,0.831101837,0.183117571,0.368660486,0,0.001996008,0.647984266,0.462441351,0.493821312,0.716416503,0,0.001996008,0.337280525,0.114685334
221,0.518293966,0.201997931,0.215840723,0,0.001996008,0.316296034,0.302453243,0.241748275,0.481058486,0,0.001996008,0.276545691,0.03723548
222,0.461781862,0.277084043,0.321503517,4,0.00998004,0.18469782,0.140278345,0.220025835,0.313610027,0,0.001996008,0.241756028,0.148171835
223,0.7328587,0.296727193,0.344144952,0,0.001996008,0.436131507,0.388713748,0.259596389,0.565577537,0,0.001996008,0.473262311,0.167281163
224,0.759256161,0.262649283,0.357161865,0,0.001996008,0.496606878,0.402094296,0.308436778,0.503888455,0,0.001996008,0.450819382,0.255367706
225,0.61550729,0.234871621,0.361153126,0,0.001996008,0.380635669,0.254354164,0.327888262,0.401138064,0,0.001996008,0.287619028,0.214369226
226,0.800449282,0.407114426,0.476704318,0,0.001996008,0.393334856,0.323744965,0.252442,0.413480728,0,0.001996008,0.548007282,0.386968554
227,0.762585085,0.183970031,0.328422176,0,0.001996008,0.578615055,0.434162909,0.395539512,0.528296587,0,0.001996008,0.367045573,0.234288499
228,0.767909861,0.240403471,0.389832454,0,0.001996008,0.52750639,0.378077407,0.394440862,0.607347382,0,0.001996008,0.373468999,0.160562479
229,0.735331737,0.255633758,0.418275028,0,0.001996008,0.479697979,0.317056709,0.367767725,0.494958968,0,0.001996008,0.367564012,0.240372769
230,0.516256498,0.313018988,0.464086138,125,0.251497006,0.20323751,0.05217036,0.333837902,0.371647368,1,0.003992016,0.182418597,0.144609131
231,0.542851066,0.208505965,0.228880358,0,0.001996008,0.334345101,0.313970708,0.223636464,0.489695861,0,0.001996008,0.319214602,0.053155204
232,0.498369374,0.205743428,0.299865937,0,0.001996008,0.292625947,0.198503437,0.284240175,0.386767483,0,0.001996008,0.214129199,0.111601891
233,0.686686557,0.16328667,0.311325473,0,0.001996008,0.523399887,0.375361084,0.26071635,0.461747527,0,0.001996008,0.425970208,0.22493903
234,0.542234286,0.20067185,0.37699192,9,0.01996008,0.341562437,0.165242367,0.376364041,0.356969847,0,0.001996008,0.165870245,0.185264439
235,0.53255446,0.201070481,0.209634,0,0.001996008,0.331483979,0.32292046,0.241035626,0.502482126,0,0.001996008,0.291518833,0.030072333
236,0.437686263,0.185014628,0.200861461,0,0.001996008,0.252671634,0.236824802,0.281509699,0.342033079,0,0.001996008,0.156176564,0.095653184
237,0.384513847,0.284362361,0.309534153,23,0.047904192,0.100151486,0.074979694,0.186463099,0.260320702,0,0.001996008,0.198050748,0.124193145
238,0.484464417,0.255552846,0.281264445,0,0.001996008,0.228911572,0.203199973,0.139074188,0.336990456,0,0.001996008,0.345390229,0.147473961
239,0.652392676,0.227927625,0.255299928,0,0.001996008,0.424465051,0.397092748,0.226607577,0.576523128,0,0.001996008,0.425785099,0.075869548
240,0.325042196,0.174375234,0.218806744,1,0.003992016,0.150666962,0.106235452,0.172250444,0.213856386,0,0.001996008,0.152791751,0.11118581
241,0.522234177,0.226023582,0.27248777,0,0.001996008,0.296210596,0.249746407,0.262738339,0.372038188,0,0.001996008,0.259495838,0.150195989
242,0.520147404,0.19639918,0.244709173,0,0.001996008,0.323748225,0.275438232,0.257031513,0.409593621,0,0.001996008,0.263115891,0.110553783
243,0.581049769,0.274591855,0.323053804,0,0.001996008,0.306457914,0.257995965,0.217720434,0.390976802,0,0.001996008,0.363329335,0.190072967
244,0.768444289,0.211834334,0.26736567,0,0.001996008,0.556609955,0.501078619,0.31952252,0.675766134,0,0.001996008,0.448921769,0.092678155
245,0.565507306,0.213973002,0.268551083,0,0.001996008,0.351534304,0.296956223,0.330183768,0.408832996,0,0.001996008,0.235323538,0.15667431
246,0.431405857,0.184149921,0.290721624,2,0.005988024,0.247255936,0.140684233,0.280168581,0.332036435,25,0.051896208,0.151237277,0.099369422
247,0.67224755,0.124944227,0.218891934,0,0.001996008,0.547303322,0.453355615,0.317700525,0.423952092,0,0.001996008,0.354547025,0.248295458
248,0.443215964,0.258718301,0.330421637,20,0.041916168,0.184497663,0.112794328,0.21552,0.287697528,0,0.001996008,0.227695964,0.155518436
249,0.578214612,0.166714798,0.261958091,0,0.001996008,0.411499814,0.31625652,0.294461273,0.435011129,0,0.001996008,0.283753339,0.143203483
250,0.686761519,0.253972071,0.326153759,0,0.001996008,0.432789448,0.36060776,0.324283305,0.57132161,0,0.001996008,0.362478214,0.115439908
251,0.645379119,0.293208084,0.376797484,0,0.001996008,0.352171035,0.268581635,0.311017435,0.427158333,0,0.001996008,0.334361684,0.218220786
252,0.781328327,0.186807504,0.289436682,0,0.001996008,0.594520823,0.491891645,0.414713823,0.676240805,0,0.001996008,0.366614504,0.105087523
253,0.509082081,0.194965431,0.345197624,3,0.007984032,0.31411665,0.163884457,0.240063375,0.33029672,2,0.005988024,0.269018706,0.178785361
254,0.60590918,0.255724686,0.360928028,0,0.001996008,0.350184494,0.244981152,0.33398174,0.391057422,0,0.001996008,0.27192744,0.214851758
255,0.739954978,0.166971257,0.318556229,0,0.001996008,0.572983721,0.421398749,0.318570385,0.462875832,0,0.001996008,0.421384593,0.277079146
256,0.780281691,0.169282442,0.335002543,0,0.001996008,0.610999248,0.445279148,0.325256295,0.392333636,0,0.001996008,0.455025396,0.387948055
257,0.639019433,0.176085718,0.368904129,0,0.001996008,0.462933715,0.270115304,0.387741727,0.452078626,0,0.001996008,0.251277705,0.186940807
258,0.727604352,0.213168543,0.395022902,0,0.001996008,0.514435809,0.332581451,0.319863781,0.417555478,0,0.001996008,0.407740571,0.310048875
259,0.726372039,0.208790907,0.392194959,0,0.001996008,0.517581132,0.33417708,0.301592205,0.41707944,0,0.001996008,0.424779834,0.309292599
260,0.506820932,0.20242582,0.211618063,0,0.001996008,0.304395112,0.295202869,0.217991102,0.472989751,0,0.001996008,0.28882983,0.033831181
261,0.448927178,0.208121245,0.238519091,0,0.001996008,0.240805933,0.210408086,0.171725181,0.367780713,0,0.001996008,0.277201997,0.081146465
262,0.443019077,0.162012211,0.218963639,0,0.001996008,0.281006865,0.224055437,0.257748484,0.332844781,0,0.001996008,0.185270592,0.110174296
263,0.645884376,0.208468338,0.253710479,0,0.001996008,0.437416038,0.392173896,0.301719235,0.500627817,0,0.001996008,0.344165141,0.145256559
264,0.565458323,0.232153742,0.296759391,0,0.001996008,0.333304581,0.268698932,0.262269639,0.375321389,0,0.001996008,0.303188684,0.190136934
265,0.475055373,0.204209975,0.282145185,1,0.003992016,0.270845398,0.192910187,0.22451399,0.300829667,0,0.001996008,0.250541383,0.174225705
266,0.501345451,0.210040677,0.290060998,0,0.001996008,0.291304774,0.211284453,0.230830051,0.30015965,0,0.001996008,0.2705154,0.201185801
267,0.653685208,0.237888529,0.323078083,0,0.001996008,0.415796679,0.330607125,0.323026745,0.505744187,0,0.001996008,0.330658463,0.147941021
268,0.780593964,0.234190019,0.322844656,0,0.001996008,0.546403945,0.457749308,0.414392059,0.611368394,0,0.001996008,0.366201905,0.16922557
269,0.648359844,0.220653029,0.344715308,0,0.001996008,0.427706814,0.303644536,0.347288476,0.4211628,0,0.001996008,0.301071368,0.227197044
270,0.683183129,0.28518284,0.384828331,0,0.001996008,0.39800029,0.298354798,0.309819588,0.414702875,0,0.001996008,0.373363542,0.268480254
271,0.686299107,0.339942323,0.413742427,2,0.005988024,0.346356784,0.272556679,0.281342691,0.466577875,0,0.001996008,0.404956416,0.219721231
272,0.500052597,0.267372185,0.376913606,26,0.053892216,0.232680412,0.123138991,0.237805717,0.319503782,0,0.001996008,0.26224688,0.180548814
273,0.614804019,0.291390808,0.40712414,3,0.007984032,0.323413211,0.207679879,0.249723749,0.350505972,0,0.001996008,0.36508027,0.264298047
274,0.859021907,0.382070538,0.462914212,0,0.001996008,0.476951369,0.396107695,0.354880148,0.539055957,0,0.001996008,0.504141759,0.31996595
275,0.547746681,0.249653446,0.355213598,3,0.007984032,0.298093235,0.192533083,0.360607795,0.40933465,0,0.001996008,0.187138886,0.138412031
276,0.833728895,0.252174432,0.358305891,0,0.001996008,0.581554464,0.475423004,0.407273047,0.646005164,0,0.001996008,0.426455848,0.187723732
277,0.694905053,0.162893082,0.363575132,1,0.003992016,0.532011971,0.33132992,0.439559736,0.489807524,0,0.001996008,0.255345317,0.205097529
278,0.872535511,0.254439435,0.377760233,0,0.001996008,0.618096075,0.494775277,0.447739089,0.686257917,0,0.001996008,0.424796421,0.186277594
279,0.728241796,0.14546318,0.358164581,0,0.001996008,0.582778617,0.370077215,0.570488006,0.452395919,0,0.001996008,0.15775379,0.275845877
280,0.783970833,0.283053813,0.425069809,0,0.001996008,0.50091702,0.358901024,0.423542744,0.601410219,0,0.001996008,0.360428088,0.182560614
281,0.521394475,0.206903766,0.221686789,0,0.001996008,0.314490709,0.299707686,0.234283246,0.460980879,0,0.001996008,0.28711123,0.060413596
282,0.621947318,0.162089491,0.253485101,0,0.001996008,0.459857827,0.368462216,0.257070685,0.388880082,0,0.001996008,0.364876633,0.233067236
283,0.781625935,0.257169493,0.317582334,0,0.001996008,0.524456442,0.464043601,0.366413738,0.613662255,0,0.001996008,0.415212197,0.16796368
284,0.537316481,0.16999684,0.25694607,0,0.001996008,0.367319641,0.280370411,0.339134181,0.403158822,0,0.001996008,0.1981823,0.134157659
285,0.691689761,0.273888604,0.337835667,0,0.001996008,0.417801157,0.353854094,0.290597574,0.497091748,0,0.001996008,0.401092188,0.194598014
286,0.630193903,0.223847928,0.311320868,0,0.001996008,0.406345974,0.318873035,0.286219119,0.436390202,0,0.001996008,0.343974783,0.1938037
287,0.893547249,0.32687679,0.411959219,0,0.001996008,0.566670458,0.48158803,0.354826315,0.73979887,0,0.001996008,0.538720934,0.153748379
288,0.692106877,0.26392975,0.398935619,0,0.001996008,0.428177128,0.293171259,0.314261756,0.404071693,0,0.001996008,0.377845122,0.288035184
289,0.495376948,0.179878768,0.393241642,28,0.057884232,0.31549818,0.102135306,0.287283517,0.38451139,11,0.023952096,0.208093431,0.110865558
290,0.500965892,0.200132064,0.209870364,0,0.001996008,0.300833827,0.291095528,0.259876263,0.468611191,0,0.001996008,0.241089629,0.032354701
291,0.423144968,0.214792008,0.245051537,0,0.001996008,0.20835296,0.178093431,0.236704782,0.282504231,0,0.001996008,0.186440186,0.140640737
292,0.60096153,0.240507431,0.274182194,0,0.001996008,0.360454099,0.326779336,0.214072983,0.502222651,0,0.001996008,0.386888548,0.098738879
293,0.499241279,0.218036877,0.252209504,0,0.001996008,0.281204402,0.247031775,0.218529778,0.387694268,0,0.001996008,0.2807115,0.111547011
294,0.574242982,0.152704146,0.216575026,0,0.001996008,0.421538835,0.357667956,0.244054697,0.442440342,0,0.001996008,0.330188285,0.13180264
295,0.5894918,0.215219494,0.277241337,0,0.001996008,0.374272306,0.312250463,0.260071111,0.42706871,0,0.001996008,0.329420689,0.16242309
296,0.669770404,0.19270172,0.261420048,0,0.001996008,0.477068684,0.408350356,0.326344209,0.468068139,0,0.001996008,0.343426195,0.201702265
297,0.494958244,0.160953612,0.281651039,0,0.001996008,0.334004632,0.213307205,0.285934193,0.302385302,0,0.001996008,0.209024051,0.192572942
298,0.606919231,0.135822365,0.265657868,0,0.001996008,0.471096867,0.341261364,0.317293107,0.455346029,0,0.001996008,0.289626125,0.151573202
299,0.793031782,0.319415726,0.415193528,0,0.001996008,0.473616056,0.377838254,0.358653962,0.560738505,0,0.001996008,0.43437782,0.232293277
300,0.645259007,0.246144134,0.360173809,0,0.001996008,0.399114873,0.285085198,0.257831053,0.418729282,0,0.001996008,0.387427954,0.226529725
301,0.748535347,0.30719295,0.404341584,0,0.001996008,0.441342397,0.344193763,0.336184916,0.528516312,0,0.001996008,0.412350431,0.220019035
302,0.778461487,0.23583368,0.348106946,0,0.001996008,0.542627808,0.430354541,0.365549645,0.667162139,0,0.001996008,0.412911843,0.111299348
303,0.63460863,0.183111442,0.400003413,0,0.001996008,0.451497188,0.234605217,0.354467405,0.445379188,4,0.00998004,0.280141225,0.189229441
304,0.833728895,0.252174432,0.381590851,0,0.001996008,0.581554464,0.452138045,0.407273047,0.646586892,0,0.001996008,0.426455848,0.187142003
305,0.694765497,0.171763287,0.368080446,0,0.001996008,0.52300221,0.326685051,0.298786657,0.420093964,0,0.001996008,0.39597884,0.274671533
306,0.523428936,0.207865221,0.223095119,0,0.001996008,0.315563716,0.300333818,0.21500688,0.474914842,0,0.001996008,0.308422056,0.048514094
307,0.441324477,0.221566647,0.286744109,0,0.001996008,0.21975783,0.154580368,0.240282639,0.305038269,0,0.001996008,0.201041838,0.136286208
308,0.643219783,0.229519111,0.30737746,0,0.001996008,0.413700671,0.335842322,0.263872287,0.472786159,0,0.001996008,0.379347495,0.170433624
309,0.672525116,0.174584461,0.286260227,0,0.001996008,0.497940655,0.38626489,0.274890525,0.513799308,0,0.001996008,0.397634591,0.158725808
310,0.589977781,0.307315394,0.451338226,33,0.067864271,0.282662387,0.138639555,0.363826219,0.463624074,34,0.069860279,0.226151562,0.126353707
311,0.746364864,0.31325934,0.428583357,0,0.001996008,0.433105525,0.317781507,0.366058244,0.51015643,0,0.001996008,0.38030662,0.236208435
312,0.680733683,0.268589408,0.395266868,0,0.001996008,0.412144275,0.285466815,0.38404922,0.510487531,0,0.001996008,0.296684463,0.170246152
313,0.693629059,0.17789704,0.3476342,0,0.001996008,0.51573202,0.34599486,0.323613382,0.448021716,0,0.001996008,0.370015678,0.245607344
314,0.836996711,0.295717372,0.430047678,0,0.001996008,0.541279338,0.406949033,0.361533365,0.656950485,0,0.001996008,0.475463345,0.180046226
315,0.73166104,0.210722004,0.379721029,0,0.001996008,0.520939036,0.351940012,0.398578353,0.539196236,0,0.001996008,0.333082688,0.192464804
316,0.786262884,0.239381717,0.390479213,0,0.001996008,0.546881167,0.395783671,0.394371083,0.673841377,0,0.001996008,0.3918918,0.112421506
317,0.588744145,0.218334861,0.247473732,0,0.001996008,0.370409283,0.341270413,0.215975219,0.507550309,0,0.001996008,0.372768926,0.081193836
318,0.508602335,0.23652516,0.366100104,3,0.007984032,0.272077175,0.142502231,0.311981107,0.381252503,7,0.015968064,0.196621228,0.127349832
319,0.831140573,0.268742926,0.368593588,0,0.001996008,0.562397647,0.462546984,0.472696066,0.664885511,0,0.001996008,0.358444507,0.166255061
