Regulon_ID,PCA_1VarFrench,PCA_1VarNonRegulonGeneSet,PCA_1RandomVarAvg,NumGoodCalls,PCA_1RandomPValFrench,Diff_PCA_1VarRegulonVsNonRegulon,Diff_PCA_1VarRegulonVsAvgRand,PCA_1VarNonMemberGeneSet,PCA_1RandomVarAvgNonMember,NumGoodCallsNonMember,PCA_1RandomPValNonMemberFrench,Diff_PCA_1VarRegulonVsNonMember,Diff_PCA_1VarRegulonVsAvgRandNonMember
1242,0.604550044,0.237482513,0.343451983,0,0.001996008,0.367067531,0.261098061,0.259788399,0.368844681,0,0.001996008,0.344761645,0.235705363
1243,0.611605154,0.199101922,0.309479894,0,0.001996008,0.412503233,0.30212526,0.286791722,0.35299782,0,0.001996008,0.324813432,0.258607334
1244,0.753024135,0.21768464,0.349828634,0,0.001996008,0.535339495,0.403195501,0.259450713,0.482335973,0,0.001996008,0.493573422,0.270688162
1245,0.605260881,0.204420132,0.319972963,0,0.001996008,0.400840749,0.285287918,0.278915905,0.40346126,0,0.001996008,0.326344976,0.201799622
1246,0.741317271,0.243669115,0.367681331,0,0.001996008,0.497648156,0.37363594,0.419333451,0.524940106,0,0.001996008,0.32198382,0.216377166
1247,0.829583096,0.255835297,0.383700585,0,0.001996008,0.573747798,0.445882511,0.428301052,0.682471744,0,0.001996008,0.401282044,0.147111352
1248,0.697238915,0.212735449,0.215593343,0,0.001996008,0.484503466,0.481645572,0.252672221,0.574739836,0,0.001996008,0.444566694,0.122499079
1249,0.392468926,0.164970832,0.267896408,3,0.007984032,0.227498095,0.124572518,0.255320177,0.278646721,0,0.001996008,0.137148749,0.113822206
1250,0.635916161,0.170292394,0.301754264,0,0.001996008,0.465623768,0.334161897,0.363077971,0.4536375,0,0.001996008,0.27283819,0.182278662
1252,0.45284246,0.189467388,0.316236035,10,0.021956088,0.263375071,0.136606424,0.272670906,0.306678134,0,0.001996008,0.180171554,0.146164325
1253,0.792548413,0.275904767,0.423687742,0,0.001996008,0.516643646,0.368860671,0.324815146,0.521573018,0,0.001996008,0.467733267,0.270975395
1254,0.694705853,0.205456945,0.380565551,0,0.001996008,0.489248909,0.314140302,0.312531436,0.422639543,0,0.001996008,0.382174417,0.27206631
1255,0.797498286,0.271680808,0.427685567,0,0.001996008,0.525817479,0.36981272,0.300159462,0.48841105,0,0.001996008,0.497338825,0.309087236
1256,0.922079187,0.240438342,0.308535564,0,0.001996008,0.681640845,0.613543623,0.526541252,0.745962495,0,0.001996008,0.395537935,0.176116692
1257,0.910420922,0.197774742,0.32566503,0,0.001996008,0.71264618,0.584755892,0.619543617,0.752437199,0,0.001996008,0.290877305,0.157983723
1258,0.842745325,0.196357782,0.232791785,0,0.001996008,0.646387542,0.60995354,0.402625123,0.722622553,0,0.001996008,0.440120202,0.120122772
1259,0.724049408,0.217113372,0.329120835,0,0.001996008,0.506936036,0.394928573,0.315676135,0.421683801,0,0.001996008,0.408373273,0.302365607
1260,0.88112442,0.229719687,0.374031695,0,0.001996008,0.651404733,0.507092725,0.447121556,0.775400109,0,0.001996008,0.434002864,0.105724311
1261,0.947752896,0.249233371,0.388904025,0,0.001996008,0.698519524,0.55884887,0.51753367,0.778663024,0,0.001996008,0.430219226,0.169089872
1262,0.881779985,0.145320365,0.368648089,0,0.001996008,0.73645962,0.513131896,0.401376923,0.481677406,0,0.001996008,0.480403063,0.40010258
1263,0.903952759,0.266685801,0.404582014,0,0.001996008,0.637266958,0.499370745,0.531900024,0.71727322,0,0.001996008,0.372052735,0.186679539
1264,0.85383222,0.207097252,0.35955999,0,0.001996008,0.646734968,0.49427223,0.407183594,0.76003879,0,0.001996008,0.446648626,0.09379343
1265,0.770798684,0.268614199,0.295729643,0,0.001996008,0.502184485,0.475069041,0.389766263,0.574515976,0,0.001996008,0.381032421,0.196282709
1266,0.87109931,0.223452291,0.366836513,0,0.001996008,0.647647019,0.504262797,0.655067292,0.638543727,0,0.001996008,0.216032019,0.232555583
1267,0.782548147,0.224288925,0.230039039,0,0.001996008,0.558259222,0.552509108,0.339934614,0.63396167,0,0.001996008,0.442613533,0.148586476
1268,0.53019856,0.19537889,0.230302258,0,0.001996008,0.33481967,0.299896302,0.234389251,0.4121724,0,0.001996008,0.295809309,0.11802616
1269,0.874447801,0.236070245,0.307809199,0,0.001996008,0.638377556,0.566638602,0.475534819,0.503122613,0,0.001996008,0.398912982,0.371325189
1270,0.614505088,0.227929668,0.301292074,0,0.001996008,0.38657542,0.313213015,0.220876651,0.405197977,0,0.001996008,0.393628438,0.209307112
1271,0.461078401,0.173120676,0.27041628,0,0.001996008,0.287957725,0.190662121,0.418655778,0.383152434,6,0.013972056,0.042422623,0.077925967
1272,0.664482485,0.347717671,0.427338993,3,0.007984032,0.316764814,0.237143492,0.292770583,0.393302953,0,0.001996008,0.371711902,0.271179532
1273,0.718636547,0.298480424,0.388868667,0,0.001996008,0.420156123,0.32976788,0.286169955,0.417962731,0,0.001996008,0.432466592,0.300673816
1274,0.886688709,0.157180812,0.272751581,0,0.001996008,0.729507897,0.613937128,0.71254269,0.554399893,0,0.001996008,0.174146019,0.332288816
1275,0.824614172,0.31441632,0.420396348,0,0.001996008,0.510197852,0.404217824,0.313499453,0.484873442,0,0.001996008,0.51111472,0.339740731
1276,0.843736742,0.202124766,0.331356293,0,0.001996008,0.641611976,0.512380448,0.724241593,0.557340717,0,0.001996008,0.119495149,0.286396025
1277,0.740141379,0.139421412,0.325682801,0,0.001996008,0.600719967,0.414458578,0.287180954,0.384630778,0,0.001996008,0.452960425,0.355510601
1278,0.913007201,0.196917397,0.377384418,0,0.001996008,0.716089804,0.535622783,0.414265225,0.522400526,0,0.001996008,0.498741976,0.390606675
1279,0.561379239,0.181824331,0.23636074,0,0.001996008,0.379554908,0.325018499,0.212787914,0.343333137,0,0.001996008,0.348591325,0.218046103
1280,0.615617904,0.206397109,0.250622808,0,0.001996008,0.409220795,0.364995095,0.187953709,0.365395098,0,0.001996008,0.427664195,0.250222806
1281,0.476270892,0.177453615,0.232111279,0,0.001996008,0.298817277,0.244159613,0.193112147,0.260308449,0,0.001996008,0.283158745,0.215962444
1282,0.663531934,0.301098181,0.357606077,0,0.001996008,0.362433753,0.305925857,0.255133435,0.358506971,0,0.001996008,0.408398498,0.305024963
1283,0.556724009,0.162036661,0.243618864,0,0.001996008,0.394687348,0.313105145,0.27818227,0.421908096,0,0.001996008,0.278541739,0.134815913
1284,0.69140408,0.183595251,0.279607168,0,0.001996008,0.507808829,0.411796912,0.246148366,0.509534792,0,0.001996008,0.445255714,0.181869288
1285,0.539970457,0.231902207,0.320297782,1,0.003992016,0.30806825,0.219672675,0.330549763,0.370477441,0,0.001996008,0.209420694,0.169493016
1286,0.676801359,0.235404121,0.333636734,0,0.001996008,0.441397237,0.343164625,0.399374037,0.459827883,0,0.001996008,0.277427321,0.216973476
1287,0.759887448,0.307391026,0.41738703,0,0.001996008,0.452496422,0.342500418,0.379001417,0.476573175,0,0.001996008,0.380886031,0.283314273
1288,0.580589559,0.166709014,0.305584113,0,0.001996008,0.413880545,0.275005446,0.311094209,0.354376946,0,0.001996008,0.269495351,0.226212614
1289,0.815893147,0.259991519,0.366870344,0,0.001996008,0.555901628,0.449022803,0.295272943,0.515136717,0,0.001996008,0.520620204,0.30075643
1290,0.669824479,0.220576813,0.390571608,0,0.001996008,0.449247666,0.279252871,0.303573501,0.377986308,0,0.001996008,0.366250979,0.291838171
1291,0.604158475,0.173618017,0.354592119,0,0.001996008,0.430540458,0.249566357,0.394654363,0.407496177,0,0.001996008,0.209504113,0.196662298
1292,0.658693309,0.193437804,0.371566803,0,0.001996008,0.465255506,0.287126507,0.317878906,0.429217493,0,0.001996008,0.340814404,0.229475816
1293,0.64369805,0.28480732,0.445274078,10,0.021956088,0.35889073,0.198423972,0.312541526,0.34653441,0,0.001996008,0.331156524,0.297163641
1294,0.735264303,0.220756595,0.324036535,0,0.001996008,0.514507709,0.411227769,0.269693325,0.436443861,0,0.001996008,0.465570978,0.298820443
1295,0.589813787,0.179560393,0.198203747,0,0.001996008,0.410253393,0.39161004,0.223709186,0.499359016,0,0.001996008,0.366104601,0.090454771
1296,0.549259935,0.19297263,0.273910353,0,0.001996008,0.356287305,0.275349581,0.219497095,0.370260453,0,0.001996008,0.32976284,0.178999481
1297,0.722829586,0.263860672,0.35887118,0,0.001996008,0.458968914,0.363958406,0.283684101,0.422249922,0,0.001996008,0.439145485,0.300579664
1298,0.803396699,0.268905519,0.37472564,0,0.001996008,0.534491181,0.42867106,0.420469562,0.622623198,0,0.001996008,0.382927137,0.180773502
1299,0.911063807,0.309130965,0.399703449,0,0.001996008,0.601932842,0.511360358,0.453120561,0.613523946,0,0.001996008,0.457943246,0.297539861
1300,0.674263421,0.180106125,0.243975041,0,0.001996008,0.494157297,0.430288381,0.270257009,0.46083562,0,0.001996008,0.404006412,0.213427801
1301,0.769263972,0.188383946,0.299884376,0,0.001996008,0.580880025,0.469379595,0.333559866,0.691684691,0,0.001996008,0.435704105,0.07757928
1302,0.835876953,0.278947607,0.365764979,0,0.001996008,0.556929346,0.470111974,0.425244892,0.576588866,0,0.001996008,0.410632061,0.259288087
1303,0.684804639,0.226097349,0.348613847,0,0.001996008,0.458707289,0.336190791,0.360348411,0.458690101,0,0.001996008,0.324456228,0.226114538
1304,0.71871953,0.249754283,0.357719453,0,0.001996008,0.468965248,0.361000078,0.348703311,0.50786962,0,0.001996008,0.37001622,0.210849911
1305,0.595973538,0.205244567,0.232493707,0,0.001996008,0.390728971,0.363479831,0.235671522,0.380082449,0,0.001996008,0.360302016,0.215891089
1306,0.533113477,0.214937942,0.254625577,0,0.001996008,0.318175535,0.2784879,0.263489428,0.354463803,0,0.001996008,0.269624049,0.178649674
1307,0.548790065,0.248036921,0.296870587,0,0.001996008,0.300753144,0.251919478,0.30542969,0.350516065,0,0.001996008,0.243360375,0.198273999
1308,0.718154774,0.272580156,0.32527414,0,0.001996008,0.445574618,0.392880635,0.277116504,0.455021677,0,0.001996008,0.441038271,0.263133098
1309,0.535316107,0.229480287,0.353638183,2,0.005988024,0.30583582,0.181677924,0.237241578,0.359780251,0,0.001996008,0.298074529,0.175535856
1310,0.687966486,0.28732975,0.34481057,0,0.001996008,0.400636736,0.343155916,0.341715252,0.452262727,0,0.001996008,0.346251234,0.235703759
1311,0.554565075,0.211426524,0.327652921,0,0.001996008,0.34313855,0.226912154,0.263321383,0.329775328,0,0.001996008,0.291243692,0.224789747
1312,0.407992567,0.202017744,0.316706642,31,0.063872255,0.205974823,0.091285925,0.32658068,0.323901279,5,0.011976048,0.081411887,0.084091288
1313,0.639101066,0.228176457,0.383869166,0,0.001996008,0.410924609,0.2552319,0.309857597,0.377063648,0,0.001996008,0.329243469,0.262037418
1314,0.673683165,0.221640551,0.396208541,1,0.003992016,0.452042614,0.277474625,0.272505382,0.367833909,0,0.001996008,0.401177784,0.305849256
1315,0.641647069,0.170195701,0.34162179,0,0.001996008,0.471451368,0.300025279,0.371404349,0.396987208,0,0.001996008,0.27024272,0.244659861
1316,0.710609499,0.307678122,0.440261417,1,0.003992016,0.402931377,0.270348082,0.255924175,0.39659137,0,0.001996008,0.454685324,0.314018129
1317,0.71857756,0.197268129,0.335075861,0,0.001996008,0.521309431,0.383501699,0.267286553,0.415100796,0,0.001996008,0.451291006,0.303476763
1318,0.885302598,0.188943256,0.380533272,0,0.001996008,0.696359342,0.504769326,0.43722934,0.513902517,0,0.001996008,0.448073257,0.371400081
1319,0.722392802,0.2979699,0.443344089,1,0.003992016,0.424422903,0.279048713,0.440126451,0.471279633,0,0.001996008,0.282266351,0.251113169
1320,0.652665543,0.167406665,0.361109597,0,0.001996008,0.485258879,0.291555946,0.274418225,0.384128386,0,0.001996008,0.378247318,0.268537158
1321,0.606638979,0.137644639,0.365248535,0,0.001996008,0.46899434,0.241390444,0.313676008,0.34433032,0,0.001996008,0.292962971,0.262308659
1322,0.647710916,0.195453124,0.226966451,0,0.001996008,0.452257792,0.420744464,0.221126877,0.42919302,0,0.001996008,0.426584039,0.218517895
1323,0.767321235,0.257085304,0.309475672,0,0.001996008,0.510235931,0.457845563,0.208214005,0.481666076,0,0.001996008,0.559107231,0.285655159
1324,0.581770893,0.321225605,0.347304916,0,0.001996008,0.260545288,0.234465977,0.219820984,0.311352405,0,0.001996008,0.361949909,0.270418488
1325,0.713172827,0.297422217,0.334400518,0,0.001996008,0.41575061,0.378772309,0.329782199,0.46890985,0,0.001996008,0.383390628,0.244262977
1326,0.676985309,0.269821657,0.324220635,0,0.001996008,0.407163652,0.352764675,0.30294329,0.438339112,0,0.001996008,0.374042019,0.238646198
1327,0.555580986,0.216991662,0.276682724,0,0.001996008,0.338589323,0.278898261,0.222363331,0.347334178,0,0.001996008,0.333217655,0.208246808
1328,0.6755627,0.199710078,0.308093531,0,0.001996008,0.475852622,0.367469169,0.237231875,0.338038929,0,0.001996008,0.438330825,0.337523772
1329,0.599041389,0.155175599,0.310708517,0,0.001996008,0.443865789,0.288332871,0.301486498,0.387129213,0,0.001996008,0.297554891,0.211912176
1330,0.734591734,0.200058481,0.300138778,0,0.001996008,0.534533253,0.434452956,0.267697404,0.526461209,0,0.001996008,0.46689433,0.208130524
1331,0.836868586,0.287262369,0.41864484,0,0.001996008,0.549606217,0.418223746,0.339319624,0.518361366,0,0.001996008,0.497548962,0.31850722
1332,0.749467554,0.252116726,0.356721207,0,0.001996008,0.497350828,0.392746346,0.346579597,0.510905097,0,0.001996008,0.402887957,0.238562456
1333,0.501374532,0.165859851,0.322552838,1,0.003992016,0.335514681,0.178821693,0.359724702,0.360163584,0,0.001996008,0.141649829,0.141210948
1334,0.594291778,0.192350466,0.37164398,0,0.001996008,0.401941313,0.222647798,0.3942952,0.437893698,0,0.001996008,0.199996578,0.15639808
1335,0.548875805,0.187713876,0.200526817,0,0.001996008,0.36116193,0.348348988,0.173743519,0.384646854,0,0.001996008,0.375132287,0.164228952
1336,0.478682847,0.253497122,0.263720245,0,0.001996008,0.225185726,0.214962603,0.196706123,0.328745576,0,0.001996008,0.281976724,0.149937271
1337,0.466678812,0.180592156,0.219921145,0,0.001996008,0.286086656,0.246757667,0.210480478,0.326814741,0,0.001996008,0.256198334,0.139864072
1338,0.558263517,0.345646481,0.38403531,2,0.005988024,0.212617036,0.174228207,0.146066345,0.246343866,0,0.001996008,0.412197172,0.311919651
1339,0.595626469,0.254754089,0.302113606,0,0.001996008,0.340872379,0.293512863,0.231150392,0.359450549,0,0.001996008,0.364476076,0.23617592
1340,0.647573235,0.226333417,0.257881496,0,0.001996008,0.421239819,0.389691739,0.266242609,0.532902577,0,0.001996008,0.381330627,0.114670659
1341,0.42922886,0.207052186,0.271670097,1,0.003992016,0.222176675,0.157558763,0.226009781,0.294810487,4,0.00998004,0.203219079,0.134418374
1342,0.391795945,0.166294422,0.273245231,3,0.007984032,0.225501522,0.118550713,0.231595681,0.297229829,7,0.015968064,0.160200264,0.094566115
1343,0.589426121,0.167343604,0.250425527,0,0.001996008,0.422082516,0.339000594,0.224193418,0.315259032,0,0.001996008,0.365232702,0.274167089
1344,0.673140102,0.171713007,0.263684853,0,0.001996008,0.501427095,0.409455248,0.291623767,0.457064514,0,0.001996008,0.381516335,0.216075588
1345,0.622782214,0.233067941,0.287300443,0,0.001996008,0.389714273,0.335481772,0.288296382,0.406074634,0,0.001996008,0.334485833,0.216707581
1346,0.769336272,0.20211885,0.269310158,0,0.001996008,0.567217422,0.500026114,0.291758658,0.655606371,0,0.001996008,0.477577614,0.113729901
1347,0.536207482,0.198887444,0.29658601,0,0.001996008,0.337320038,0.239621472,0.262114689,0.345567585,0,0.001996008,0.274092793,0.190639897
1348,0.632534401,0.241540529,0.304221252,0,0.001996008,0.390993872,0.328313149,0.264109052,0.41713112,0,0.001996008,0.368425349,0.215403282
1349,0.53661249,0.176835724,0.269398258,0,0.001996008,0.359776765,0.267214231,0.250193993,0.336581422,0,0.001996008,0.286418496,0.200031068
1350,0.638370295,0.190710914,0.288602458,0,0.001996008,0.447659381,0.349767837,0.243226383,0.486366065,0,0.001996008,0.395143912,0.152004231
1351,0.574182242,0.248368632,0.335945978,0,0.001996008,0.325813611,0.238236265,0.289955251,0.386216768,0,0.001996008,0.284226991,0.187965475
1352,0.737027462,0.258347589,0.361582276,0,0.001996008,0.478679873,0.375445186,0.31780026,0.440895928,0,0.001996008,0.419227202,0.296131534
1353,0.696176467,0.243228864,0.320999286,0,0.001996008,0.452947603,0.375177181,0.35059728,0.46331177,0,0.001996008,0.345579187,0.232864697
1354,0.622826579,0.202748477,0.345371439,0,0.001996008,0.420078101,0.277455139,0.390791807,0.431419458,0,0.001996008,0.232034772,0.191407121
1355,0.737610794,0.268855114,0.376392291,0,0.001996008,0.468755681,0.361218503,0.311462701,0.452742924,0,0.001996008,0.426148093,0.28486787
1356,0.589837401,0.150312588,0.299916914,0,0.001996008,0.439524813,0.289920487,0.233103729,0.361139049,0,0.001996008,0.356733673,0.228698352
1357,0.729836436,0.226100405,0.355117676,0,0.001996008,0.503736031,0.37471876,0.43035588,0.546793342,0,0.001996008,0.299480556,0.183043094
1358,0.626298373,0.173442263,0.191360822,0,0.001996008,0.452856111,0.434937551,0.257470407,0.487213475,0,0.001996008,0.368827967,0.139084898
1359,0.586095619,0.209008211,0.231392909,0,0.001996008,0.377087408,0.35470271,0.224844073,0.506019599,0,0.001996008,0.361251546,0.08007602
1360,0.418072051,0.125499117,0.1830934,0,0.001996008,0.292572935,0.234978651,0.170212839,0.236294827,0,0.001996008,0.247859212,0.181777225
1361,0.493718179,0.212707254,0.248695319,0,0.001996008,0.281010925,0.245022859,0.195616339,0.315151858,0,0.001996008,0.29810184,0.17856632
1362,0.466464543,0.265187108,0.277395018,0,0.001996008,0.201277435,0.189069526,0.202530819,0.292984449,0,0.001996008,0.263933724,0.173480094
1363,0.41589722,0.226819158,0.266024242,0,0.001996008,0.189078061,0.149872977,0.182547296,0.245487963,0,0.001996008,0.233349923,0.170409257
1364,0.569458731,0.143957921,0.195728083,0,0.001996008,0.42550081,0.373730648,0.224327076,0.437205875,0,0.001996008,0.345131655,0.132252856
1365,0.499075546,0.224551173,0.266397026,0,0.001996008,0.274524373,0.23267852,0.276566981,0.327537024,0,0.001996008,0.222508565,0.171538521
1366,0.540647817,0.200867972,0.278778135,0,0.001996008,0.339779845,0.261869682,0.189799153,0.350531183,0,0.001996008,0.350848664,0.190116634
1367,0.60377896,0.235042743,0.30658401,0,0.001996008,0.368736217,0.29719495,0.28886491,0.418246249,0,0.001996008,0.31491405,0.185532711
1368,0.643665394,0.232223592,0.296126416,0,0.001996008,0.411441802,0.347538979,0.261429535,0.46180631,0,0.001996008,0.382235859,0.181859085
1369,0.568745684,0.257571587,0.339820448,0,0.001996008,0.311174097,0.228925236,0.310957732,0.363699212,0,0.001996008,0.257787952,0.205046472
1370,0.686333259,0.204195514,0.316434447,0,0.001996008,0.482137745,0.369898812,0.252960796,0.424205624,0,0.001996008,0.433372463,0.262127636
1371,0.694384328,0.184620618,0.306259682,0,0.001996008,0.50976371,0.388124646,0.258018502,0.387477409,0,0.001996008,0.436365826,0.306906919
1372,0.758526262,0.212829989,0.329920739,0,0.001996008,0.545696274,0.428605523,0.3413945,0.624896383,0,0.001996008,0.417131762,0.133629879
1373,0.716535366,0.187594808,0.333678388,0,0.001996008,0.528940558,0.382856978,0.330328176,0.45118581,0,0.001996008,0.38620719,0.265349555
1374,0.728718205,0.233423944,0.377728872,0,0.001996008,0.495294261,0.350989332,0.291466154,0.437740074,0,0.001996008,0.43725205,0.290978131
