,Regulon_ID,Regulator,RegulonGene,SpearmanCorrelationExp,SpearmanCorrelationPValExp,SpearmanCorrelationEigenGene,SpearmanCorrelationPValEigenGene
42695,3443,ENSG00000140044,ENSG00000159399,-0.104081854,0.180710689,-0.106895503,0.169143317
42696,3443,ENSG00000140044,ENSG00000081181,-0.056479124,0.468471614,-0.106895503,0.169143317
42697,3443,ENSG00000140044,ENSG00000013297,-0.089603925,0.249502458,-0.106895503,0.169143317
42698,3443,ENSG00000140044,ENSG00000159251,-0.117170994,0.131552132,-0.106895503,0.169143317
42699,964,ENSG00000101412,ENSG00000168298,0.189844844,0.010261578,0.402500769,1.77E-08
42700,964,ENSG00000101412,ENSG00000278272,0.347694294,1.52E-06,0.402500769,1.77E-08
42701,964,ENSG00000101412,ENSG00000274641,0.29340384,5.82E-05,0.402500769,1.77E-08
42702,964,ENSG00000101412,ENSG00000124575,0.197996674,0.007377732,0.402500769,1.77E-08
42703,964,ENSG00000101412,ENSG00000274267,0.25755333,0.000448024,0.402500769,1.77E-08
42704,964,ENSG00000101412,ENSG00000171848,0.684512571,1.69E-26,0.402500769,1.77E-08
42705,964,ENSG00000101412,ENSG00000277775,0.260868585,0.000375328,0.402500769,1.77E-08
42706,964,ENSG00000101412,ENSG00000141570,0.352176851,1.09E-06,0.402500769,1.77E-08
42707,1054,ENSG00000005889,ENSG00000102034,0.308105674,9.01E-08,0.321923597,2.16E-08
42708,1054,ENSG00000005889,ENSG00000109320,0.340196576,2.92E-09,0.321923597,2.16E-08
42709,1054,ENSG00000005889,ENSG00000197879,0.262059022,6.34E-06,0.321923597,2.16E-08
42710,1054,ENSG00000005889,ENSG00000196924,0.340589329,2.79E-09,0.321923597,2.16E-08
42711,1054,ENSG00000005889,ENSG00000065308,0.319831066,2.69E-08,0.321923597,2.16E-08
42712,1054,ENSG00000005889,ENSG00000140564,0.19142654,0.001073789,0.321923597,2.16E-08
42713,1054,ENSG00000005889,ENSG00000110108,0.191813825,0.001048474,0.321923597,2.16E-08
42714,1054,ENSG00000005889,ENSG00000166888,0.161145249,0.00604072,0.321923597,2.16E-08
42715,1054,ENSG00000005889,ENSG00000177731,0.280163465,1.30E-06,0.321923597,2.16E-08
42716,1054,ENSG00000005889,ENSG00000134109,0.339320586,3.22E-09,0.321923597,2.16E-08
42717,1054,ENSG00000005889,ENSG00000167202,0.282148113,1.09E-06,0.321923597,2.16E-08
42718,1071,ENSG00000163848,ENSG00000141582,0.208980457,0.028450343,0.185149787,0.052811148
42719,1071,ENSG00000163848,ENSG00000168268,0.155151816,0.105560518,0.185149787,0.052811148
42720,1071,ENSG00000163848,ENSG00000135905,0.128264545,0.181743627,0.185149787,0.052811148
42721,1071,ENSG00000163848,ENSG00000136490,-0.007884949,0.934841854,0.185149787,0.052811148
42722,1071,ENSG00000163848,ENSG00000072786,0.125884183,0.190053185,0.185149787,0.052811148
42723,1071,ENSG00000163848,ENSG00000134853,0.023474517,0.807677065,0.185149787,0.052811148
42724,1071,ENSG00000163848,ENSG00000258947,0.041201001,0.669113514,0.185149787,0.052811148
42725,1071,ENSG00000163848,ENSG00000176973,0.087329531,0.364305475,0.185149787,0.052811148
42726,1071,ENSG00000163848,ENSG00000071054,0.270103465,0.004320637,0.185149787,0.052811148
42727,1071,ENSG00000163848,ENSG00000171310,0.184419449,0.05376944,0.185149787,0.052811148
42728,529,ENSG00000196092,ENSG00000124831,-0.158386596,0.000799523,-0.193365009,4.02E-05
42729,529,ENSG00000196092,ENSG00000148908,-0.172165892,0.000263355,-0.193365009,4.02E-05
42730,529,ENSG00000196092,ENSG00000277377,-0.213795198,5.36E-06,-0.193365009,4.02E-05
42731,529,ENSG00000196092,ENSG00000137767,-0.195122654,3.41E-05,-0.193365009,4.02E-05
42732,529,ENSG00000196092,ENSG00000013364,-0.101143947,0.032916061,-0.193365009,4.02E-05
42733,529,ENSG00000196092,ENSG00000042980,-0.158060388,0.000819965,-0.193365009,4.02E-05
42734,529,ENSG00000196092,ENSG00000115956,-0.172270535,0.000261056,-0.193365009,4.02E-05
42735,529,ENSG00000196092,ENSG00000154589,-0.224302051,1.76E-06,-0.193365009,4.02E-05
42736,529,ENSG00000196092,ENSG00000100345,-0.124328686,0.008651318,-0.193365009,4.02E-05
42737,529,ENSG00000196092,ENSG00000131669,-0.160219551,0.000693165,-0.193365009,4.02E-05
42738,529,ENSG00000196092,ENSG00000160691,-0.16235402,0.000585885,-0.193365009,4.02E-05
42739,529,ENSG00000196092,ENSG00000119681,-0.071917481,0.129824101,-0.193365009,4.02E-05
42740,529,ENSG00000196092,ENSG00000130830,-0.090877759,0.055410687,-0.193365009,4.02E-05
42741,529,ENSG00000196092,ENSG00000125810,-0.20943567,8.38E-06,-0.193365009,4.02E-05
42742,529,ENSG00000196092,ENSG00000142347,-0.179408079,0.000141868,-0.193365009,4.02E-05
42743,529,ENSG00000196092,ENSG00000130429,-0.175102441,0.000205531,-0.193365009,4.02E-05
42744,529,ENSG00000196092,ENSG00000163191,-0.15995924,0.000707426,-0.193365009,4.02E-05
42745,529,ENSG00000196092,ENSG00000051523,-0.227322778,1.26E-06,-0.193365009,4.02E-05
42746,529,ENSG00000196092,ENSG00000060558,-0.103947475,0.028339854,-0.193365009,4.02E-05
42747,529,ENSG00000196092,ENSG00000149418,-0.071623198,0.131405784,-0.193365009,4.02E-05
42748,529,ENSG00000196092,ENSG00000168961,-0.126871357,0.007369633,-0.193365009,4.02E-05
42749,529,ENSG00000196092,ENSG00000145685,-0.226336243,1.41E-06,-0.193365009,4.02E-05
42750,529,ENSG00000196092,ENSG00000173068,0.028166258,0.553439327,-0.193365009,4.02E-05
42751,529,ENSG00000196092,ENSG00000019169,0.053575049,0.259405122,-0.193365009,4.02E-05
42752,529,ENSG00000196092,ENSG00000168995,-0.108263209,0.022365148,-0.193365009,4.02E-05
42753,529,ENSG00000196092,ENSG00000110031,-0.212212321,6.31E-06,-0.193365009,4.02E-05
42754,529,ENSG00000196092,ENSG00000155465,-0.219656836,2.90E-06,-0.193365009,4.02E-05
42755,529,ENSG00000196092,ENSG00000119655,-0.172073119,0.000265408,-0.193365009,4.02E-05
42756,529,ENSG00000196092,ENSG00000275565,-0.165868493,0.000442201,-0.193365009,4.02E-05
42757,529,ENSG00000196092,ENSG00000075420,-0.189068648,5.98E-05,-0.193365009,4.02E-05
42758,529,ENSG00000196092,ENSG00000196743,-0.166838792,0.000408746,-0.193365009,4.02E-05
42759,529,ENSG00000196092,ENSG00000187688,-0.071390583,0.132666527,-0.193365009,4.02E-05
42760,529,ENSG00000196092,ENSG00000254087,-0.229144546,1.03E-06,-0.193365009,4.02E-05
42761,529,ENSG00000196092,ENSG00000162511,-0.226622203,1.36E-06,-0.193365009,4.02E-05
42762,529,ENSG00000196092,ENSG00000160223,0.033556934,0.480130822,-0.193365009,4.02E-05
42763,529,ENSG00000196092,ENSG00000124357,-0.253445157,5.96E-08,-0.193365009,4.02E-05
42764,529,ENSG00000196092,ENSG00000054219,-0.16997917,0.000315931,-0.193365009,4.02E-05
42765,529,ENSG00000196092,ENSG00000137841,0.00309631,0.948067965,-0.193365009,4.02E-05
42766,529,ENSG00000196092,ENSG00000136305,-0.053075353,0.263881322,-0.193365009,4.02E-05
42767,529,ENSG00000196092,ENSG00000095585,-0.197504473,2.72E-05,-0.193365009,4.02E-05
42768,529,ENSG00000196092,ENSG00000104903,-0.11757315,0.013070383,-0.193365009,4.02E-05
42769,529,ENSG00000196092,ENSG00000137801,-0.126875587,0.007367651,-0.193365009,4.02E-05
42770,529,ENSG00000196092,ENSG00000115594,-0.078991721,0.096063134,-0.193365009,4.02E-05
42771,529,ENSG00000196092,ENSG00000112096,-0.204424545,1.39E-05,-0.193365009,4.02E-05
42772,529,ENSG00000196092,ENSG00000091592,0.044813069,0.345605347,-0.193365009,4.02E-05
42773,529,ENSG00000196092,ENSG00000160712,-0.055161934,0.245538737,-0.193365009,4.02E-05
42774,529,ENSG00000196092,ENSG00000111321,-0.141549327,0.002765489,-0.193365009,4.02E-05
42775,529,ENSG00000196092,ENSG00000170458,-0.216358061,4.11E-06,-0.193365009,4.02E-05
42776,529,ENSG00000196092,ENSG00000134996,-0.19008056,5.45E-05,-0.193365009,4.02E-05
42777,529,ENSG00000196092,ENSG00000006534,-0.006151964,0.89703163,-0.193365009,4.02E-05
42778,529,ENSG00000196092,ENSG00000019582,-0.177843484,0.000162487,-0.193365009,4.02E-05
42779,529,ENSG00000196092,ENSG00000171522,-0.151778133,0.001320982,-0.193365009,4.02E-05
42780,529,ENSG00000196092,ENSG00000112799,-0.222704576,2.09E-06,-0.193365009,4.02E-05
42781,771,ENSG00000115415,ENSG00000164164,0.255340814,2.90E-06,0.262855774,1.44E-06
42782,771,ENSG00000115415,ENSG00000104290,0.213065604,0.000103253,0.262855774,1.44E-06
42783,771,ENSG00000115415,ENSG00000116717,0.267536966,9.15E-07,0.262855774,1.44E-06
42784,771,ENSG00000115415,ENSG00000127603,0.249840071,4.80E-06,0.262855774,1.44E-06
42785,771,ENSG00000115415,ENSG00000196083,0.193907381,0.000421002,0.262855774,1.44E-06
42786,771,ENSG00000115415,ENSG00000133110,0.234191712,1.88E-05,0.262855774,1.44E-06
42787,771,ENSG00000115415,ENSG00000038382,0.132945156,0.016148266,0.262855774,1.44E-06
42788,771,ENSG00000115415,ENSG00000123983,0.191410974,0.00050087,0.262855774,1.44E-06
42789,771,ENSG00000115415,ENSG00000083312,0.177131281,0.001298579,0.262855774,1.44E-06
42790,771,ENSG00000115415,ENSG00000136158,0.158493343,0.004062529,0.262855774,1.44E-06
42791,771,ENSG00000115415,ENSG00000138802,0.2090811,0.000139789,0.262855774,1.44E-06
42792,771,ENSG00000115415,ENSG00000185950,0.10500764,0.057848568,0.262855774,1.44E-06
42793,771,ENSG00000115415,ENSG00000163638,0.032060328,0.563480258,0.262855774,1.44E-06
42794,771,ENSG00000115415,ENSG00000116016,0.153356044,0.005452712,0.262855774,1.44E-06
42795,771,ENSG00000115415,ENSG00000198369,0.194074861,0.000416092,0.262855774,1.44E-06
42796,771,ENSG00000115415,ENSG00000119042,0.171459283,0.001859981,0.262855774,1.44E-06
42797,771,ENSG00000115415,ENSG00000071575,0.144234584,0.009004121,0.262855774,1.44E-06
42798,771,ENSG00000115415,ENSG00000135318,0.274781144,4.48E-07,0.262855774,1.44E-06
42799,771,ENSG00000115415,ENSG00000244405,0.236913942,1.49E-05,0.262855774,1.44E-06
42800,771,ENSG00000115415,ENSG00000090863,0.183726132,0.000843587,0.262855774,1.44E-06
42801,771,ENSG00000115415,ENSG00000196639,0.18408889,0.000823455,0.262855774,1.44E-06
42802,771,ENSG00000115415,ENSG00000196569,0.159954327,0.00373049,0.262855774,1.44E-06
42803,771,ENSG00000115415,ENSG00000164056,0.196467279,0.000351522,0.262855774,1.44E-06
42804,771,ENSG00000115415,ENSG00000102531,0.314137816,6.38E-09,0.262855774,1.44E-06
42805,2394,ENSG00000092067,ENSG00000198369,-0.245181154,5.99E-06,-0.355834011,2.24E-11
42806,2394,ENSG00000092067,ENSG00000164164,-0.286047713,1.09E-07,-0.355834011,2.24E-11
42807,2394,ENSG00000092067,ENSG00000196083,-0.248299312,4.52E-06,-0.355834011,2.24E-11
42808,2394,ENSG00000092067,ENSG00000127603,-0.293456222,4.88E-08,-0.355834011,2.24E-11
42809,2394,ENSG00000092067,ENSG00000116717,-0.218735467,5.69E-05,-0.355834011,2.24E-11
42810,2394,ENSG00000092067,ENSG00000133110,-0.148789605,0.006526165,-0.355834011,2.24E-11
42811,2394,ENSG00000092067,ENSG00000175040,-0.217990294,6.04E-05,-0.355834011,2.24E-11
42812,2394,ENSG00000092067,ENSG00000144566,-0.35238665,3.60E-11,-0.355834011,2.24E-11
42813,2394,ENSG00000092067,ENSG00000071575,-0.32498813,1.25E-09,-0.355834011,2.24E-11
42814,2394,ENSG00000092067,ENSG00000123983,-0.261742327,1.28E-06,-0.355834011,2.24E-11
42815,2394,ENSG00000092067,ENSG00000174343,-0.119578361,0.029129543,-0.355834011,2.24E-11
42816,2394,ENSG00000092067,ENSG00000083312,-0.236071387,1.34E-05,-0.355834011,2.24E-11
42817,2394,ENSG00000092067,ENSG00000244405,-0.273058691,4.18E-07,-0.355834011,2.24E-11
42818,2394,ENSG00000092067,ENSG00000151746,-0.320646757,2.12E-09,-0.355834011,2.24E-11
42819,2394,ENSG00000092067,ENSG00000185950,-0.200838962,0.000225278,-0.355834011,2.24E-11
42820,2394,ENSG00000092067,ENSG00000116016,-0.228499089,2.56E-05,-0.355834011,2.24E-11
42821,1734,ENSG00000153879,ENSG00000175426,0.179893119,0.002179247,0.348700312,1.17E-09
42822,1734,ENSG00000153879,ENSG00000140416,0.199362313,0.000666994,0.348700312,1.17E-09
42823,1734,ENSG00000153879,ENSG00000145730,0.288833396,6.13E-07,0.348700312,1.17E-09
42824,1734,ENSG00000153879,ENSG00000153976,0.212090432,0.000289,0.348700312,1.17E-09
42825,1734,ENSG00000153879,ENSG00000131981,0.340650607,2.95E-09,0.348700312,1.17E-09
42826,1734,ENSG00000153879,ENSG00000113083,0.342645451,2.35E-09,0.348700312,1.17E-09
42827,1734,ENSG00000153879,ENSG00000162909,0.199651668,0.000654795,0.348700312,1.17E-09
42828,1734,ENSG00000153879,ENSG00000159167,0.223733468,0.000128654,0.348700312,1.17E-09
42829,1734,ENSG00000153879,ENSG00000110841,0.145092111,0.013715024,0.348700312,1.17E-09
42830,1734,ENSG00000153879,ENSG00000106105,0.398268992,2.19E-12,0.348700312,1.17E-09
42831,1734,ENSG00000153879,ENSG00000100196,0.275774226,2.01E-06,0.348700312,1.17E-09
42832,1734,ENSG00000153879,ENSG00000102265,0.250217519,1.74E-05,0.348700312,1.17E-09
42833,1734,ENSG00000153879,ENSG00000163661,0.37737412,3.52E-11,0.348700312,1.17E-09
42834,1734,ENSG00000153879,ENSG00000144136,0.223727439,0.00012871,0.348700312,1.17E-09
42835,1734,ENSG00000153879,ENSG00000112773,0.250613875,1.68E-05,0.348700312,1.17E-09
42836,1734,ENSG00000153879,ENSG00000149948,0.161075056,0.006152196,0.348700312,1.17E-09
42837,1812,ENSG00000281306,ENSG00000151474,-0.060270148,0.342599255,0.220730956,0.000438036
42838,1812,ENSG00000281306,ENSG00000184635,0.303899774,9.72E-07,0.220730956,0.000438036
42839,1812,ENSG00000281306,ENSG00000121440,0.113550233,0.073102543,0.220730956,0.000438036
42840,1812,ENSG00000281306,ENSG00000140455,0.28077646,6.54E-06,0.220730956,0.000438036
42841,1812,ENSG00000281306,ENSG00000140262,0.15035415,0.017362836,0.220730956,0.000438036
42842,1812,ENSG00000281306,ENSG00000154380,0.171747132,0.006484731,0.220730956,0.000438036
42843,1812,ENSG00000281306,ENSG00000146247,0.139845438,0.027039651,0.220730956,0.000438036
42844,1812,ENSG00000281306,ENSG00000115524,0.16023386,0.011173099,0.220730956,0.000438036
42845,1812,ENSG00000281306,ENSG00000114423,0.121111314,0.055826637,0.220730956,0.000438036
42846,1812,ENSG00000281306,ENSG00000060718,0.172670283,0.006199038,0.220730956,0.000438036
42847,1812,ENSG00000281306,ENSG00000147421,-0.114225316,0.07140156,0.220730956,0.000438036
42848,1812,ENSG00000281306,ENSG00000165512,0.259458743,3.28E-05,0.220730956,0.000438036
42849,1812,ENSG00000281306,ENSG00000198604,0.269564249,1.55E-05,0.220730956,0.000438036
42850,1812,ENSG00000281306,ENSG00000011258,0.047463543,0.454988278,0.220730956,0.000438036
42851,1812,ENSG00000281306,ENSG00000038427,0.077234772,0.223647043,0.220730956,0.000438036
42852,1812,ENSG00000281306,ENSG00000136758,0.092901454,0.14300035,0.220730956,0.000438036
42853,2184,ENSG00000136997,ENSG00000109107,-0.602074801,2.13E-22,-0.649217293,7.05E-27
42854,2184,ENSG00000136997,ENSG00000169006,-0.609509464,4.70E-23,-0.649217293,7.05E-27
42855,2184,ENSG00000136997,ENSG00000037042,-0.560557668,5.05E-19,-0.649217293,7.05E-27
42856,2184,ENSG00000136997,ENSG00000018625,-0.593066777,1.27E-21,-0.649217293,7.05E-27
42857,2184,ENSG00000136997,ENSG00000158296,-0.519358436,4.13E-16,-0.649217293,7.05E-27
42858,3285,ENSG00000137309,ENSG00000196911,-0.011842526,0.905025754,0.037255948,0.70730649
42859,3285,ENSG00000137309,ENSG00000255112,0.106774779,0.280667843,0.037255948,0.70730649
42860,3285,ENSG00000137309,ENSG00000141384,0.089757815,0.364871675,0.037255948,0.70730649
42861,3285,ENSG00000137309,ENSG00000115808,0.044990931,0.650186122,0.037255948,0.70730649
42862,3285,ENSG00000137309,ENSG00000095574,0.060322202,0.542996856,0.037255948,0.70730649
42863,3285,ENSG00000137309,ENSG00000140199,0.111533127,0.259660849,0.037255948,0.70730649
42864,3524,ENSG00000153234,ENSG00000141367,0.308279077,0.000170537,0.386452054,1.72E-06
42865,3524,ENSG00000153234,ENSG00000164924,0.409508882,3.46E-07,0.386452054,1.72E-06
42866,3524,ENSG00000153234,ENSG00000108946,0.323060847,7.84E-05,0.386452054,1.72E-06
42867,3524,ENSG00000153234,ENSG00000114573,0.38213568,2.29E-06,0.386452054,1.72E-06
42868,3524,ENSG00000153234,ENSG00000113163,0.342420223,2.66E-05,0.386452054,1.72E-06
42869,3524,ENSG00000153234,ENSG00000174437,0.337062937,3.61E-05,0.386452054,1.72E-06
42870,3674,ENSG00000170370,ENSG00000092621,0.337383138,6.82E-06,0.378965688,3.47E-07
42871,3674,ENSG00000170370,ENSG00000110723,0.364100122,1.06E-06,0.378965688,3.47E-07
42872,3674,ENSG00000170370,ENSG00000004468,0.321921581,1.86E-05,0.378965688,3.47E-07
42873,3674,ENSG00000170370,ENSG00000187091,0.346616105,3.65E-06,0.378965688,3.47E-07
42874,3674,ENSG00000170370,ENSG00000010626,0.331872668,9.82E-06,0.378965688,3.47E-07
42875,3674,ENSG00000170370,ENSG00000047578,0.247337278,0.001146906,0.378965688,3.47E-07
42876,3674,ENSG00000170370,ENSG00000115339,0.252100317,0.000911633,0.378965688,3.47E-07
42877,3674,ENSG00000170370,ENSG00000129654,0.309784381,3.94E-05,0.378965688,3.47E-07
42878,2069,ENSG00000136327,ENSG00000136231,-0.047299555,0.597454733,-0.071691505,0.423151704
42879,2069,ENSG00000136327,ENSG00000136099,-0.250868932,0.004443415,-0.071691505,0.423151704
42880,2069,ENSG00000136327,ENSG00000180660,-0.0874414,0.328299255,-0.071691505,0.423151704
42881,2069,ENSG00000136327,ENSG00000117602,0.052881982,0.554875138,-0.071691505,0.423151704
42882,2069,ENSG00000136327,ENSG00000100344,0.03491437,0.696763213,-0.071691505,0.423151704
42883,2249,ENSG00000131668,ENSG00000147202,-0.161401032,0.02861129,-0.228746901,0.001788687
42884,2249,ENSG00000131668,ENSG00000115271,-0.277877204,0.000133932,-0.228746901,0.001788687
42885,2249,ENSG00000131668,ENSG00000185947,-0.153339793,0.037697053,-0.228746901,0.001788687
42886,2249,ENSG00000131668,ENSG00000119820,-0.129907396,0.078816202,-0.228746901,0.001788687
42887,2249,ENSG00000131668,ENSG00000120690,-0.2118288,0.003893854,-0.228746901,0.001788687
42888,2249,ENSG00000131668,ENSG00000250722,-0.172760355,0.019020624,-0.228746901,0.001788687
42889,2249,ENSG00000131668,ENSG00000140299,-0.227775969,0.001873232,-0.228746901,0.001788687
42890,2249,ENSG00000131668,ENSG00000127951,-0.132636215,0.072678787,-0.228746901,0.001788687
42891,2249,ENSG00000131668,ENSG00000105856,-0.16527609,0.024956342,-0.228746901,0.001788687
42892,295,ENSG00000245848,ENSG00000187193,0.415287424,8.78E-10,0.750696025,1.12E-37
42893,295,ENSG00000245848,ENSG00000124570,0.574801241,4.54E-19,0.750696025,1.12E-37
42894,295,ENSG00000245848,ENSG00000148175,0.608222255,1.01E-21,0.750696025,1.12E-37
42895,295,ENSG00000245848,ENSG00000086730,0.79784986,1.29E-45,0.750696025,1.12E-37
42896,295,ENSG00000245848,ENSG00000112096,0.600840845,4.13E-21,0.750696025,1.12E-37
42897,295,ENSG00000245848,ENSG00000116044,0.578507463,2.39E-19,0.750696025,1.12E-37
42898,295,ENSG00000245848,ENSG00000146859,0.628242944,1.81E-23,0.750696025,1.12E-37
42899,295,ENSG00000245848,ENSG00000164010,0.614179104,3.14E-22,0.750696025,1.12E-37
42900,295,ENSG00000245848,ENSG00000135929,0.638294665,2.15E-24,0.750696025,1.12E-37
42901,295,ENSG00000245848,ENSG00000104763,0.673423969,6.48E-28,0.750696025,1.12E-37
42902,295,ENSG00000245848,ENSG00000140092,0.51702527,3.91E-15,0.750696025,1.12E-37
42903,295,ENSG00000245848,ENSG00000165507,0.57574553,3.86E-19,0.750696025,1.12E-37
42904,295,ENSG00000245848,ENSG00000140497,0.64702527,3.16E-25,0.750696025,1.12E-37
42905,295,ENSG00000245848,ENSG00000102189,0.301598936,1.36E-05,0.750696025,1.12E-37
42906,2294,ENSG00000118689,ENSG00000143384,0.277968001,0.000525677,0.324745932,4.47E-05
42907,2294,ENSG00000118689,ENSG00000128016,0.272794374,0.000673376,0.324745932,4.47E-05
42908,2294,ENSG00000118689,ENSG00000112658,0.327069622,3.91E-05,0.324745932,4.47E-05
42909,2294,ENSG00000118689,ENSG00000142871,0.265703702,0.000938141,0.324745932,4.47E-05
42910,2294,ENSG00000118689,ENSG00000109323,0.184268619,0.023052778,0.324745932,4.47E-05
42911,2294,ENSG00000118689,ENSG00000122786,0.308111045,0.000112616,0.324745932,4.47E-05
42912,2294,ENSG00000118689,ENSG00000185650,0.296342239,0.000209718,0.324745932,4.47E-05
42913,2294,ENSG00000118689,ENSG00000137193,0.152365721,0.060938624,0.324745932,4.47E-05
42914,1353,ENSG00000182944,ENSG00000182492,0.289129577,2.50E-05,0.36976049,4.50E-08
42915,1353,ENSG00000182944,ENSG00000141905,0.390972144,6.24E-09,0.36976049,4.50E-08
42916,1353,ENSG00000182944,ENSG00000137507,0.294562901,1.73E-05,0.36976049,4.50E-08
42917,1353,ENSG00000182944,ENSG00000125844,0.350731501,2.36E-07,0.36976049,4.50E-08
42918,1353,ENSG00000182944,ENSG00000130508,0.421699664,2.74E-10,0.36976049,4.50E-08
42919,1353,ENSG00000182944,ENSG00000134871,0.331253625,1.15E-06,0.36976049,4.50E-08
42920,1353,ENSG00000182944,ENSG00000135636,0.200613617,0.003836788,0.36976049,4.50E-08
42921,1353,ENSG00000182944,ENSG00000074181,0.334925717,8.62E-07,0.36976049,4.50E-08
42922,3233,ENSG00000110851,ENSG00000106070,0.241527643,0.001368088,0.304759168,4.57E-05
42923,3233,ENSG00000110851,ENSG00000136158,0.245400522,0.001136931,0.304759168,4.57E-05
42924,3233,ENSG00000110851,ENSG00000133110,0.040643208,0.595472875,0.304759168,4.57E-05
42925,3233,ENSG00000110851,ENSG00000164056,0.254502135,0.000727502,0.304759168,4.57E-05
42926,3233,ENSG00000110851,ENSG00000071575,0.268361988,0.000357155,0.304759168,4.57E-05
